# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
0.34           	1.42761588e-07	1.04459082e-01	-1.85610227e-05	-9.13774976e-06	-9.42327294e-06
0.36           	1.16443653e-07	1.33980695e-01	-1.19257007e-05	-5.84640668e-06	-6.07929399e-06
0.38           	1.02257728e-07	1.57987413e-01	-6.20791742e-06	-3.00170098e-06	-3.20621644e-06
0.4            	9.36685388e-08	1.77669357e-01	1.62263771e-05	8.20685707e-06	8.01951999e-06
0.42           	1.00797352e-07	1.93928793e-01	-1.26787508e-05	-6.23857807e-06	-6.44017277e-06
0.44           	1.11967208e-07	2.07637703e-01	-8.69645480e-06	-4.23626019e-06	-4.46019461e-06
0.46           	1.21954124e-07	2.19151492e-01	-1.52545874e-05	-7.50533958e-06	-7.74924783e-06
0.48           	1.31475850e-07	2.28962957e-01	-2.04587218e-05	-1.00978851e-05	-1.03608368e-05
0.5            	1.35921718e-07	2.37450471e-01	-2.62061021e-05	-1.29671293e-05	-1.32389728e-05
0.52           	1.38626738e-07	2.44812612e-01	-3.82472473e-05	-1.89849969e-05	-1.92622504e-05
0.54           	1.40392551e-07	2.51312259e-01	-4.03357994e-05	-2.00275072e-05	-2.03082923e-05
0.56           	1.30509176e-07	2.57152093e-01	-4.68818918e-05	-2.33104367e-05	-2.35714551e-05
0.58           	1.17128821e-07	2.62657227e-01	-5.02051528e-05	-2.49854476e-05	-2.52197052e-05
0.6            	1.03945661e-07	2.67948416e-01	-5.35943525e-05	-2.66932306e-05	-2.69011219e-05
0.62           	9.24533927e-08	2.73002640e-01	-4.10619415e-05	-2.04385174e-05	-2.06234241e-05
0.64           	8.21772321e-08	2.77857099e-01	-2.02264750e-05	-1.00310603e-05	-1.01954147e-05
0.66           	7.26245092e-08	2.82372956e-01	-1.29230074e-05	-6.38887919e-06	-6.53412821e-06
0.68           	6.23487926e-08	2.86664659e-01	-1.15206228e-05	-5.69796262e-06	-5.82266021e-06
0.7            	5.26637694e-08	2.90890593e-01	-1.25058565e-05	-6.20026450e-06	-6.30559204e-06
0.72           	4.40421388e-08	2.95055520e-01	-8.88816630e-06	-4.40004101e-06	-4.48812529e-06
0.74           	3.66013669e-08	2.99193216e-01	-2.06740405e-05	-1.03004189e-05	-1.03736216e-05
0.76           	2.94985542e-08	3.03553762e-01	-1.68410888e-05	-8.39104586e-06	-8.45004297e-06
0.78           	2.53646322e-08	3.06760454e-01	-1.97526439e-05	-9.85095731e-06	-9.90168658e-06
0.8            	2.03960053e-08	3.07926197e-01	-1.85051055e-05	-9.23215674e-06	-9.27294875e-06
0.82           	1.64010514e-08	3.08752376e-01	-2.10649893e-05	-1.05160936e-05	-1.05488957e-05
0.84           	1.24280659e-08	3.10532452e-01	-2.34371079e-05	-1.17061259e-05	-1.17309820e-05
0.86           	1.40518103e-08	3.12520945e-01	-3.02252321e-05	-1.50985642e-05	-1.51266678e-05
0.88           	7.26152274e-09	3.14724034e-01	-2.38126399e-05	-1.18990584e-05	-1.19135815e-05
0.9            	-4.70878899e-09	3.17224310e-01	-1.66810738e-05	-8.34524571e-06	-8.33582813e-06
0.92           	-9.67842172e-09	3.21882645e-01	-1.52694942e-05	-7.64442550e-06	-7.62506866e-06
0.94           	-1.76835091e-08	3.25961732e-01	-2.23099345e-05	-1.11726508e-05	-1.11372838e-05
0.96           	-2.33658621e-08	3.30654329e-01	-2.34293186e-05	-1.17380252e-05	-1.16912934e-05
0.98           	-2.93946463e-08	3.35393269e-01	-2.14123560e-05	-1.07355726e-05	-1.06767833e-05
1              	-3.75605905e-08	3.40359548e-01	-2.32995159e-05	-1.16873186e-05	-1.16121974e-05
1.02           	-4.52401318e-08	3.44986809e-01	-2.22224424e-05	-1.11564613e-05	-1.10659811e-05
1.04           	-4.57417225e-08	3.49260688e-01	-2.06511576e-05	-1.03713205e-05	-1.02798371e-05
1.06           	-5.25323562e-08	3.54060383e-01	-1.86282336e-05	-9.36664915e-06	-9.26158444e-06
1.08           	-5.81916003e-08	3.58402880e-01	-1.92025123e-05	-9.65944774e-06	-9.54306454e-06
1.1            	-6.30312679e-08	3.63769482e-01	-1.72363099e-05	-8.68118619e-06	-8.55512366e-06
1.12           	-6.69973572e-08	3.69396518e-01	-2.15913530e-05	-1.08626739e-05	-1.07286792e-05
1.14           	-6.64219151e-08	3.75065250e-01	-1.94994736e-05	-9.81615872e-06	-9.68331489e-06
1.16           	-7.25983640e-08	3.80575405e-01	-2.69441174e-05	-1.35446571e-05	-1.33994604e-05
1.18           	-7.45222345e-08	3.85750768e-01	-2.08297878e-05	-1.04894161e-05	-1.03403717e-05
1.2            	-7.42183263e-08	3.93843443e-01	-1.90140620e-05	-9.58124935e-06	-9.43281269e-06
1.22           	-7.31512076e-08	4.01786850e-01	-1.66475386e-05	-8.39692051e-06	-8.25061809e-06
1.24           	-6.98265998e-08	4.09745584e-01	-1.92981635e-05	-9.71890833e-06	-9.57925513e-06
1.26           	-6.67084895e-08	4.15659945e-01	-2.58972553e-05	-1.30153361e-05	-1.28819191e-05
1.28           	-6.43125809e-08	4.21151559e-01	-3.33544733e-05	-1.67415492e-05	-1.66129241e-05
1.3            	-5.79618434e-08	4.28019359e-01	-3.18709311e-05	-1.59934274e-05	-1.58775037e-05
1.32           	-6.14305297e-08	4.34593580e-01	-3.05887183e-05	-1.53557897e-05	-1.52329286e-05
1.34           	-5.62151632e-08	4.40931178e-01	-3.31835063e-05	-1.66479683e-05	-1.65355380e-05
1.36           	-5.07121922e-08	4.47785592e-01	-2.80020332e-05	-1.40517288e-05	-1.39503044e-05
1.38           	-4.60430613e-08	4.54831039e-01	-2.35867721e-05	-1.18394291e-05	-1.17473430e-05
1.4            	-4.16130429e-08	4.62865581e-01	-2.48762990e-05	-1.24797626e-05	-1.23965365e-05
1.42           	-3.61799441e-08	4.68810327e-01	-2.86017555e-05	-1.43370577e-05	-1.42646978e-05
1.44           	-3.17378274e-08	4.75789710e-01	-3.16050441e-05	-1.58342599e-05	-1.57707842e-05
1.46           	-4.04145931e-08	4.83696442e-01	-3.62611694e-05	-1.81709993e-05	-1.80901701e-05
1.48           	-6.25665582e-08	4.92268633e-01	-3.94867841e-05	-1.98059586e-05	-1.96808255e-05
1.5            	-8.60207362e-08	5.01237776e-01	-4.12683785e-05	-2.07202100e-05	-2.05481685e-05
1.52           	-1.03871087e-07	5.08132650e-01	-4.36041816e-05	-2.19059619e-05	-2.16982197e-05
1.54           	-1.14349088e-07	5.12354553e-01	-4.77197138e-05	-2.39742060e-05	-2.37455078e-05
1.56           	-1.17075147e-07	5.18984544e-01	-5.55435793e-05	-2.78888648e-05	-2.76547145e-05
1.58           	-1.06126821e-07	5.27495296e-01	1.49671318e-05	7.37743910e-06	7.58969274e-06
1.6            	4.18204156e-08	5.35972693e-01	-4.52495441e-05	-2.25829516e-05	-2.26665925e-05
1.62           	6.80338749e-08	5.44746722e-01	-1.06904943e-04	-5.33844378e-05	-5.35205056e-05
1.64           	8.90764216e-08	5.52047295e-01	-6.07955242e-05	-3.03086857e-05	-3.04868385e-05
1.66           	9.78469314e-08	5.61526280e-01	-3.59613482e-05	-1.78828272e-05	-1.80785210e-05
1.68           	1.22407544e-07	5.68666588e-01	1.31447746e-06	7.79646272e-07	5.34831185e-07
1.7            	1.48507176e-07	5.78277446e-01	-5.14762799e-05	-2.55896328e-05	-2.58866471e-05
1.72           	1.77394620e-07	5.87979459e-01	-6.22196182e-05	-3.09324145e-05	-3.12872037e-05
1.74           	2.05898746e-07	5.98515910e-01	-6.33266184e-05	-3.14574105e-05	-3.18692080e-05
1.76           	2.34186242e-07	6.07070706e-01	-5.84093341e-05	-2.89704808e-05	-2.94388533e-05
1.78           	2.63068896e-07	6.16733989e-01	-4.54984350e-05	-2.24861486e-05	-2.30122864e-05
1.8            	2.74086691e-07	6.25539222e-01	-4.29942938e-05	-2.12230602e-05	-2.17712336e-05
1.82           	4.96469578e-07	6.33807513e-01	-5.04214833e-05	-2.47142720e-05	-2.57072112e-05
1.84           	3.22044336e-07	6.45671866e-01	-2.35418394e-05	-1.14488753e-05	-1.20929640e-05
1.86           	2.10391133e-07	6.53317801e-01	-2.53854422e-05	-1.24823300e-05	-1.29031122e-05
1.88           	1.36803483e-07	6.60971040e-01	-4.97082241e-05	-2.47173086e-05	-2.49909155e-05
1.9            	1.32774289e-07	6.70880585e-01	-5.52655906e-05	-2.75000210e-05	-2.77655696e-05
1.92           	1.20865624e-07	6.81198668e-01	-5.75481893e-05	-2.86532290e-05	-2.88949603e-05
1.94           	1.20218172e-07	6.92216778e-01	-5.96893850e-05	-2.97244743e-05	-2.99649107e-05
1.96           	1.20773559e-07	7.03914689e-01	-6.51613889e-05	-3.24599209e-05	-3.27014680e-05
1.98           	1.20120810e-07	7.12605988e-01	-4.99198775e-05	-2.48398179e-05	-2.50800596e-05
2              	1.02345036e-07	7.25597982e-01	-5.98247901e-05	-2.98100500e-05	-3.00147401e-05
2.02           	1.06081266e-07	7.32274982e-01	-4.74065060e-05	-2.35971718e-05	-2.38093343e-05
2.04           	1.08536996e-07	7.40183116e-01	-5.61289993e-05	-2.79559627e-05	-2.81730367e-05
2.06           	1.06719461e-07	7.49610594e-01	-5.73938150e-05	-2.85901881e-05	-2.88036270e-05
2.08           	1.03537751e-07	7.58756819e-01	-6.83560613e-05	-3.40744929e-05	-3.42815684e-05
2.1            	9.97172401e-08	7.67979788e-01	-7.38686413e-05	-3.68346034e-05	-3.70340379e-05
2.12           	9.83830883e-08	7.78253011e-01	-7.96471585e-05	-3.97251962e-05	-3.99219623e-05
2.14           	9.75745304e-08	7.92109046e-01	-7.56667408e-05	-3.77357959e-05	-3.79309450e-05
2.16           	8.61168911e-08	8.00186628e-01	-5.12531030e-05	-2.55404346e-05	-2.57126684e-05
2.18           	2.36927446e-08	8.07243142e-01	-5.73216415e-05	-2.86371280e-05	-2.86845135e-05
2.2            	-3.06980733e-08	8.19241228e-01	-8.50770211e-05	-4.25692086e-05	-4.25078125e-05
2.22           	-8.25383279e-08	8.29432643e-01	-6.79614544e-05	-3.40632655e-05	-3.38981889e-05
2.24           	-1.42981950e-07	8.38276822e-01	-5.52446817e-05	-2.77653228e-05	-2.74793589e-05
2.26           	-1.79912548e-07	8.49947585e-01	-8.88535650e-05	-4.46066951e-05	-4.42468700e-05
2.28           	-1.93083499e-07	8.62212385e-01	-7.65997021e-05	-3.84929346e-05	-3.81067676e-05
2.3            	-1.87031876e-07	8.72529462e-01	-7.45147843e-05	-3.74444240e-05	-3.70703602e-05
2.32           	-1.76241193e-07	8.79697924e-01	-7.45184148e-05	-3.74354486e-05	-3.70829662e-05
2.34           	-1.66035587e-07	8.88433485e-01	-5.34396554e-05	-2.68858633e-05	-2.65537921e-05
2.36           	-1.69878422e-07	8.96286072e-01	-8.09244295e-05	-4.06320932e-05	-4.02923364e-05
2.38           	-1.66837903e-07	9.04998514e-01	-8.70919552e-05	-4.37128155e-05	-4.33791397e-05
2.4            	-3.07973069e-08	9.14507886e-01	-9.16103710e-05	-4.58359828e-05	-4.57743882e-05
2.42           	1.01066671e-07	9.25561553e-01	-6.18190379e-05	-3.08084523e-05	-3.10105856e-05
2.44           	2.49926614e-07	9.29366113e-01	-8.75894517e-05	-4.35447992e-05	-4.40446525e-05
2.46           	3.03680075e-08	9.37026209e-01	-9.11769285e-05	-4.55580963e-05	-4.56188323e-05
2.48           	-2.11218330e-07	9.43366612e-01	-1.01680556e-04	-5.10514962e-05	-5.06290595e-05
2.5            	-3.33332243e-07	9.48366952e-01	-4.53537549e-05	-2.30102097e-05	-2.23435452e-05
2.52           	-4.05848178e-07	9.55595676e-01	-1.10951174e-04	-5.58814351e-05	-5.50697387e-05
2.54           	-2.20668246e-07	9.63773828e-01	-1.15223056e-04	-5.78321962e-05	-5.73908597e-05
2.56           	-1.89455299e-07	9.71759414e-01	-1.14213787e-04	-5.72963490e-05	-5.69174384e-05
2.58           	-1.82155459e-07	9.79512971e-01	-1.16195436e-04	-5.82798735e-05	-5.79155626e-05
2.6            	-1.48507696e-07	9.79991700e-01	-1.04336435e-04	-5.23167252e-05	-5.20197098e-05
2.62           	-1.62506861e-07	9.81102325e-01	-1.22312998e-04	-6.13190060e-05	-6.09939922e-05
2.64           	-1.56085350e-07	9.86422128e-01	-1.43145681e-04	-7.17289260e-05	-7.14167553e-05
2.66           	-1.52401371e-07	9.92265675e-01	-1.29833859e-04	-6.50693311e-05	-6.47645283e-05
2.68           	-1.43191692e-07	9.95959090e-01	-1.39332945e-04	-6.98096644e-05	-6.95232810e-05
2.7            	-1.35221528e-07	1.00411489e+00	-1.28527441e-04	-6.43989420e-05	-6.41284989e-05
2.72           	-1.20762378e-07	1.00632582e+00	-1.18222478e-04	-5.92320013e-05	-5.89904766e-05
2.74           	-2.58612226e-07	1.01280640e+00	-1.15688458e-04	-5.81028411e-05	-5.75856166e-05
2.76           	-6.33021203e-08	1.01699196e+00	-1.16587858e-04	-5.83572310e-05	-5.82306267e-05
2.78           	8.79953969e-08	1.02344065e+00	-1.51940032e-04	-7.58820208e-05	-7.60580116e-05
2.8            	1.92921107e-07	1.02062252e+00	-8.43586190e-05	-4.19863884e-05	-4.23722306e-05
2.82           	2.59408640e-07	1.02182675e+00	-1.00211649e-04	-4.98464160e-05	-5.03652333e-05
2.84           	2.97353010e-07	1.02582240e+00	-1.08083318e-04	-5.37443059e-05	-5.43390119e-05
2.86           	3.15330878e-07	1.02746132e+00	-1.12268712e-04	-5.58190250e-05	-5.64496867e-05
2.88           	3.20083243e-07	1.02982923e+00	-1.13922957e-04	-5.66413951e-05	-5.72815616e-05
2.9            	1.08009027e-07	1.03241800e+00	-1.21712077e-04	-6.07480293e-05	-6.09640473e-05
2.92           	-2.46465781e-07	1.03434667e+00	-9.83884158e-05	-4.94406737e-05	-4.89477421e-05
2.94           	-3.37228848e-07	1.03087047e+00	-1.13237423e-04	-5.69559404e-05	-5.62814827e-05
2.96           	-3.46564046e-07	1.03200386e+00	-1.27423890e-04	-6.40585090e-05	-6.33653809e-05
2.98           	-3.53985950e-07	1.03323737e+00	-1.28762150e-04	-6.47350611e-05	-6.40270892e-05
3              	-3.58255013e-07	1.03395876e+00	-1.23196020e-04	-6.19562649e-05	-6.12397549e-05
3.02           	-3.63552692e-07	1.03401813e+00	-1.16768528e-04	-5.87478169e-05	-5.80207115e-05
3.04           	-3.67915665e-07	1.03347833e+00	-1.12255852e-04	-5.64958414e-05	-5.57600101e-05
3.06           	-3.70710916e-07	1.03261069e+00	-1.19885146e-04	-6.03132842e-05	-5.95718623e-05
3.08           	-3.71474059e-07	1.03164596e+00	-1.43342673e-04	-7.20428107e-05	-7.12998626e-05
3.1            	-3.71819757e-07	1.03282152e+00	-1.52481901e-04	-7.66127703e-05	-7.58691308e-05
3.12           	-3.72091650e-07	1.03772495e+00	-1.57096940e-04	-7.89205617e-05	-7.81763784e-05
3.14           	-3.75426494e-07	1.03500751e+00	-1.43266300e-04	-7.20085763e-05	-7.12577233e-05
3.16           	-2.26073066e-07	1.03414462e+00	-6.68194877e-05	-3.36358169e-05	-3.31836708e-05
3.18           	-5.12839353e-08	1.03029382e+00	-1.51309183e-04	-7.57058753e-05	-7.56033075e-05
3.2            	-7.13344000e-08	1.02990043e+00	-1.55259059e-04	-7.77008637e-05	-7.75581949e-05
3.22           	-1.52412941e-07	1.02711767e+00	-1.63421427e-04	-8.18631267e-05	-8.15583008e-05
3.24           	-1.51897886e-07	1.02833848e+00	-1.61316170e-04	-8.08099830e-05	-8.05061872e-05
3.26           	-1.83898759e-07	1.02796158e+00	-1.41668539e-04	-7.10181684e-05	-7.06503709e-05
3.28           	-2.18091282e-07	1.02332983e+00	-1.21700647e-04	-6.10684146e-05	-6.06322320e-05
3.3            	-2.42809090e-07	1.01974611e+00	-1.74209212e-04	-8.73474151e-05	-8.68617970e-05
3.32           	-2.70853299e-07	1.01823967e+00	-1.74225945e-04	-8.73838257e-05	-8.68421191e-05
3.34           	-2.94718659e-07	1.01640763e+00	-1.68646603e-04	-8.46180203e-05	-8.40285830e-05
3.36           	-3.14726640e-07	1.01474777e+00	-1.66346882e-04	-8.34881676e-05	-8.28587143e-05
3.38           	-3.31965035e-07	1.01262782e+00	-1.63354992e-04	-8.20094611e-05	-8.13455310e-05
3.4            	-3.45963668e-07	1.01002809e+00	-1.74761631e-04	-8.77267790e-05	-8.70348517e-05
3.42           	-3.11023723e-07	1.00796254e+00	-1.74323714e-04	-8.74728806e-05	-8.68508332e-05
3.44           	-3.22234998e-07	1.00422757e+00	-1.38877362e-04	-6.97609162e-05	-6.91164462e-05
3.46           	-3.30519308e-07	1.00227033e+00	-2.21910627e-04	-1.11285833e-04	-1.10624794e-04
3.48           	-3.37582940e-07	1.00035471e+00	-1.84031877e-04	-9.23535213e-05	-9.16783554e-05
3.5            	-3.24205906e-07	9.97981498e-01	-1.85314414e-04	-9.29814129e-05	-9.23330011e-05
3.52           	-2.74304845e-07	9.96445539e-01	-1.84173637e-04	-9.23611232e-05	-9.18125135e-05
3.54           	-2.30323328e-07	9.95491454e-01	-1.84337509e-04	-9.23990777e-05	-9.19384311e-05
3.56           	-1.96295652e-07	9.92664224e-01	-1.67678078e-04	-8.40353347e-05	-8.36427434e-05
3.58           	-1.71003599e-07	9.89578862e-01	-1.68959768e-04	-8.46508876e-05	-8.43088804e-05
3.6            	-1.54237475e-07	9.86513103e-01	-1.71930512e-04	-8.61194934e-05	-8.58110184e-05
3.62           	-1.42282167e-07	9.83075541e-01	-1.78480231e-04	-8.93823978e-05	-8.90978335e-05
3.64           	-9.67725377e-08	9.82045197e-01	-1.50015886e-04	-7.51047156e-05	-7.49111706e-05
3.66           	-5.73417694e-08	9.77615021e-01	-1.42377040e-04	-7.12458617e-05	-7.11311782e-05
3.68           	-3.84446845e-08	9.74184245e-01	-1.60774800e-04	-8.04258446e-05	-8.03489552e-05
3.7            	-1.26476851e-08	9.71762066e-01	-2.25911400e-04	-1.12968348e-04	-1.12943052e-04
3.72           	1.16970790e-08	9.69233605e-01	-1.60183559e-04	-8.00800826e-05	-8.01034767e-05
3.74           	3.12468796e-08	9.66568692e-01	-1.93298233e-04	-9.66178697e-05	-9.66803635e-05
3.76           	1.33828502e-08	9.63772955e-01	-1.73184805e-04	-8.65790197e-05	-8.66057854e-05
3.78           	-1.80623973e-07	9.61318579e-01	-1.96146422e-04	-9.82538347e-05	-9.78925868e-05
3.8            	-1.29510911e-07	9.57799233e-01	-1.59652194e-04	-7.99556079e-05	-7.96965861e-05
3.82           	-1.00342012e-07	9.53736678e-01	-1.85188907e-04	-9.26947953e-05	-9.24941113e-05
3.84           	-8.85946374e-08	9.49141086e-01	-1.82925742e-04	-9.15514655e-05	-9.13742762e-05
3.86           	-8.63852658e-08	9.47346290e-01	-1.73311673e-04	-8.67422217e-05	-8.65694511e-05
3.88           	-8.96614424e-08	9.44706606e-01	-2.19699810e-04	-1.09939566e-04	-1.09760243e-04
3.9            	-9.58066231e-08	9.41272990e-01	-1.91008208e-04	-9.55999104e-05	-9.54082972e-05
3.92           	-1.03509067e-07	9.39642611e-01	-2.09001031e-04	-1.04604025e-04	-1.04397007e-04
3.94           	-1.11423385e-07	9.37786602e-01	-2.58675501e-04	-1.29449174e-04	-1.29226327e-04
3.96           	-1.19183452e-07	9.35802579e-01	-1.61825353e-04	-8.10318600e-05	-8.07934931e-05
3.98           	-1.32901071e-07	9.33204417e-01	-1.79749930e-04	-9.00078661e-05	-8.97420640e-05
4              	-1.41077859e-07	9.30448072e-01	-1.72881983e-04	-8.65820694e-05	-8.62999137e-05
4.02           	-1.48834786e-07	9.26756436e-01	-1.87541745e-04	-9.39197074e-05	-9.36220378e-05
4.04           	-1.55647821e-07	9.24977942e-01	-2.16541477e-04	-1.08426386e-04	-1.08115091e-04
4.06           	-1.61676579e-07	9.23502933e-01	-1.91329985e-04	-9.58266690e-05	-9.55033159e-05
4.08           	-1.67075117e-07	9.19371251e-01	-1.97095824e-04	-9.87149871e-05	-9.83808368e-05
4.1            	-1.71632341e-07	9.15674724e-01	-2.12012655e-04	-1.06177960e-04	-1.05834695e-04
4.12           	-1.75301832e-07	9.15021316e-01	-2.13755267e-04	-1.07052935e-04	-1.06702331e-04
4.14           	-1.77970048e-07	9.12838332e-01	-2.25394011e-04	-1.12874976e-04	-1.12519035e-04
4.16           	-1.79927570e-07	9.10399765e-01	-2.11845812e-04	-1.06102834e-04	-1.05742979e-04
4.18           	-1.81948023e-07	9.07895965e-01	-2.22240897e-04	-1.11302397e-04	-1.10938501e-04
4.2            	-1.82476484e-07	9.04680196e-01	-2.31014544e-04	-1.15689748e-04	-1.15324796e-04
4.22           	-1.74765307e-07	9.03726098e-01	-1.88431569e-04	-9.43905496e-05	-9.40410190e-05
4.24           	-1.65205845e-07	9.00969086e-01	-2.01223521e-04	-1.00776967e-04	-1.00446555e-04
4.26           	-1.56186045e-07	8.98133994e-01	-2.69023420e-04	-1.34667896e-04	-1.34355524e-04
4.28           	-1.51354784e-07	8.95994879e-01	-1.94994730e-04	-9.76487197e-05	-9.73460101e-05
4.3            	-1.50432926e-07	8.93889516e-01	-2.49870157e-04	-1.25085511e-04	-1.24784646e-04
4.32           	-1.53595294e-07	8.91802208e-01	-2.35581054e-04	-1.17944122e-04	-1.17636932e-04
4.34           	-1.59807974e-07	8.89595771e-01	-2.22234131e-04	-1.11276874e-04	-1.10957258e-04
4.36           	-1.67604952e-07	8.87695957e-01	-2.18915614e-04	-1.09625412e-04	-1.09290202e-04
4.38           	-1.75130734e-07	8.86059557e-01	-2.73094813e-04	-1.36722537e-04	-1.36372276e-04
4.4            	-1.81623585e-07	8.83970320e-01	-2.38285387e-04	-1.19324317e-04	-1.18961070e-04
4.42           	-1.85425698e-07	8.81055841e-01	-2.56645268e-04	-1.28508060e-04	-1.28137208e-04
4.44           	-1.87809492e-07	8.80506582e-01	-2.47172357e-04	-1.23773988e-04	-1.23398369e-04
4.46           	-1.89105288e-07	8.78489240e-01	-2.37029266e-04	-1.18703738e-04	-1.18325528e-04
4.48           	-1.89730286e-07	8.76378438e-01	-2.28556907e-04	-1.14468184e-04	-1.14088723e-04
4.5            	-1.89765292e-07	8.74389700e-01	-2.39758169e-04	-1.20068850e-04	-1.19689319e-04
4.52           	-1.89579609e-07	8.72383712e-01	-2.41713734e-04	-1.21046447e-04	-1.20667287e-04
4.54           	-1.88329632e-07	8.70195064e-01	-2.42130828e-04	-1.21253744e-04	-1.20877085e-04
4.56           	-1.89871481e-07	8.67562631e-01	-2.79551058e-04	-1.39965400e-04	-1.39585657e-04
4.58           	-1.92144037e-07	8.67276942e-01	-2.20557140e-04	-1.10470714e-04	-1.10086426e-04
4.6            	-1.94627376e-07	8.64935249e-01	-2.48109588e-04	-1.24249422e-04	-1.23860167e-04
4.62           	-1.97187655e-07	8.62586894e-01	-2.24053583e-04	-1.12223979e-04	-1.11829604e-04
4.64           	-1.99276761e-07	8.60807871e-01	-2.53245587e-04	-1.26822070e-04	-1.26423517e-04
4.66           	-1.98428386e-07	8.59104785e-01	-2.56674207e-04	-1.28535532e-04	-1.28138675e-04
4.68           	-1.91116290e-07	8.57249160e-01	-2.62253823e-04	-1.31318028e-04	-1.30935795e-04
4.7            	-1.87182797e-07	8.55237343e-01	-2.57585553e-04	-1.28979959e-04	-1.28605594e-04
4.72           	-1.84818158e-07	8.53399859e-01	-2.61669101e-04	-1.31019368e-04	-1.30649732e-04
4.74           	-1.85032392e-07	8.51469674e-01	-2.37451157e-04	-1.18910611e-04	-1.18540546e-04
4.76           	-1.86470430e-07	8.49349571e-01	-2.72859311e-04	-1.36616126e-04	-1.36243185e-04
4.78           	-1.90007693e-07	8.49262121e-01	-2.62172936e-04	-1.31276476e-04	-1.30896460e-04
4.8            	-1.94945753e-07	8.47798401e-01	-2.58239319e-04	-1.29314605e-04	-1.28924714e-04
4.82           	-1.99844803e-07	8.46133872e-01	-2.91167236e-04	-1.45783463e-04	-1.45383773e-04
4.84           	-2.04414622e-07	8.44553936e-01	-2.66578561e-04	-1.33493695e-04	-1.33084866e-04
4.86           	-2.08200905e-07	8.42990192e-01	-2.71148454e-04	-1.35782428e-04	-1.35366026e-04
4.88           	-2.10743928e-07	8.41421305e-01	-2.65538283e-04	-1.32979885e-04	-1.32558397e-04
4.9            	-2.12439986e-07	8.39874018e-01	-2.70502294e-04	-1.35463587e-04	-1.35038707e-04
4.92           	-2.13599106e-07	8.38341888e-01	-2.69037918e-04	-1.34732558e-04	-1.34305360e-04
4.94           	-2.16209999e-07	8.36801615e-01	-2.66261745e-04	-1.33347082e-04	-1.32914662e-04
4.96           	-2.16875215e-07	8.35404608e-01	-3.25458612e-04	-1.62946181e-04	-1.62512431e-04
4.98           	-2.18251339e-07	8.33865019e-01	-2.83511372e-04	-1.41973938e-04	-1.41537435e-04
5              	-2.19860243e-07	8.31946955e-01	-3.10413221e-04	-1.55426471e-04	-1.54986750e-04
5.02           	-2.22185193e-07	8.31336215e-01	-2.81254800e-04	-1.40849585e-04	-1.40405215e-04
5.04           	-2.49745968e-07	8.29920163e-01	-2.82797521e-04	-1.41648506e-04	-1.41149014e-04
