# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
1.18           	-2.57551715e-07	7.17104652e-01	-1.27668924e-05	-6.64099791e-06	-6.12589448e-06
1.2            	-2.44157184e-07	7.22569694e-01	-1.66199729e-05	-8.55414366e-06	-8.06582929e-06
1.22           	-2.31850713e-07	7.28735349e-01	-1.50445377e-05	-7.75411955e-06	-7.29041813e-06
1.24           	-6.09002276e-07	7.34191269e-01	-1.97707741e-05	-1.04943893e-05	-9.27638476e-06
1.26           	-5.35567770e-07	7.41408510e-01	-2.17433034e-05	-1.14072195e-05	-1.03360839e-05
1.28           	-4.68810050e-07	7.47979117e-01	-2.29166994e-05	-1.19271598e-05	-1.09895397e-05
1.3            	-4.39319107e-07	7.54453428e-01	-2.04996508e-05	-1.06891445e-05	-9.81050630e-06
1.32           	-4.14684672e-07	7.61398838e-01	-1.64757058e-05	-8.65253755e-06	-7.82316821e-06
1.34           	-3.86707410e-07	7.68756717e-01	-2.28294456e-05	-1.18014302e-05	-1.10280154e-05
1.36           	-3.56025606e-07	7.76277296e-01	-2.35519630e-05	-1.21320071e-05	-1.14199559e-05
1.38           	-3.03500893e-07	7.84128500e-01	-2.00814801e-05	-1.03442410e-05	-9.73723916e-06
1.4            	-2.37177297e-07	7.91520030e-01	-2.15765097e-05	-1.10254321e-05	-1.05510775e-05
1.42           	-1.61021013e-07	7.99056478e-01	-1.81613074e-05	-9.24167473e-06	-8.91963270e-06
1.44           	-7.75246794e-08	8.07262118e-01	-1.67297273e-05	-8.44238831e-06	-8.28733895e-06
1.46           	1.04452214e-08	8.14527276e-01	-1.66738008e-05	-8.32645517e-06	-8.34734562e-06
1.48           	-2.16763183e-08	8.22096888e-01	-1.48644874e-05	-7.45391999e-06	-7.41056736e-06
1.5            	-3.45933897e-07	8.29961245e-01	-1.50324643e-05	-7.86216606e-06	-7.17029827e-06
1.52           	-4.24939573e-07	8.37268262e-01	-1.39400396e-05	-7.39495937e-06	-6.54508022e-06
1.54           	-2.82791070e-07	8.48202543e-01	-1.23190838e-05	-6.44233297e-06	-5.87675083e-06
1.56           	-6.80687762e-08	8.55013839e-01	-1.01894218e-05	-5.16277966e-06	-5.02664211e-06
1.58           	8.89475407e-08	8.62619117e-01	-9.76759380e-06	-4.79484936e-06	-4.97274444e-06
1.6            	-5.32000794e-08	8.70951309e-01	-1.04385596e-05	-5.27247987e-06	-5.16607971e-06
1.62           	-5.22986200e-07	8.79244275e-01	-1.21390294e-05	-6.59250089e-06	-5.54652849e-06
1.64           	-1.03671347e-06	8.88187511e-01	-1.47557859e-05	-8.41460641e-06	-6.34117947e-06
1.66           	-1.14679677e-06	8.97823932e-01	-2.30598909e-05	-1.26767422e-05	-1.03831487e-05
1.68           	-5.56836796e-07	9.06955945e-01	-2.07098291e-05	-1.09117513e-05	-9.79807775e-06
1.7            	-2.48232705e-07	9.14301255e-01	-1.86320361e-05	-9.56425076e-06	-9.06778535e-06
1.72           	-7.73573774e-08	9.24096707e-01	-2.49724032e-05	-1.25635590e-05	-1.24088442e-05
1.74           	6.02807133e-08	9.32474935e-01	-2.75343741e-05	-1.37069063e-05	-1.38274678e-05
1.76           	4.67604818e-07	9.40930026e-01	-2.40913629e-05	-1.15780766e-05	-1.25132863e-05
1.78           	8.04126711e-07	9.52019426e-01	-2.36228648e-05	-1.10073057e-05	-1.26155591e-05
1.8            	1.19233679e-06	9.61569654e-01	-1.36476628e-05	-5.63149463e-06	-8.01616820e-06
1.82           	1.59888059e-06	9.67336080e-01	-1.16177323e-05	-4.20998556e-06	-7.40774674e-06
1.84           	2.01544990e-06	9.77477589e-01	-9.03995050e-06	-2.50452535e-06	-6.53542516e-06
1.86           	2.38297930e-06	9.87530006e-01	-6.65937865e-06	-9.46710019e-07	-5.71266863e-06
1.88           	2.24322096e-06	9.95949436e-01	-6.09020350e-06	-8.01880786e-07	-5.28832271e-06
1.9            	2.11455240e-06	1.00541416e+00	-8.39138483e-06	-2.08114001e-06	-6.31024482e-06
1.92           	1.94032273e-06	1.01361175e+00	-1.02879139e-05	-3.20363423e-06	-7.08427969e-06
1.94           	1.73346915e-06	1.02278897e+00	-1.26845576e-05	-4.60880964e-06	-8.07574795e-06
1.96           	1.48337921e-06	1.03235407e+00	-2.11882461e-05	-9.11074383e-06	-1.20775022e-05
1.98           	1.20439278e-06	1.04110417e+00	-2.66960192e-05	-1.21436168e-05	-1.45524024e-05
2              	1.13096705e-06	1.04736234e+00	-3.32605569e-05	-1.54993114e-05	-1.77612455e-05
2.02           	1.19311617e-06	1.05578337e+00	-3.22551579e-05	-1.49344628e-05	-1.73206951e-05
2.04           	1.22356167e-06	1.06438001e+00	-2.56359224e-05	-1.15943995e-05	-1.40415229e-05
2.06           	1.13156723e-06	1.07370812e+00	-2.26173470e-05	-1.01771063e-05	-1.24402407e-05
2.08           	2.21701665e-06	1.08125307e+00	-1.39531381e-05	-4.75955241e-06	-9.19358571e-06
2.1            	4.66796382e-07	1.09021833e+00	-1.92079628e-05	-9.13718502e-06	-1.00707778e-05
2.12           	-2.42426704e-06	1.09535970e+00	-2.38390807e-05	-1.43438074e-05	-9.49527333e-06
2.14           	-2.35341942e-06	1.10315226e+00	-2.90628460e-05	-1.68848424e-05	-1.21780036e-05
2.16           	-2.27528973e-06	1.11064326e+00	-4.71678786e-05	-2.58592290e-05	-2.13086496e-05
2.18           	-2.19384658e-06	1.11859233e+00	-5.05597603e-05	-2.74737267e-05	-2.30860336e-05
2.2            	-2.09665936e-06	1.12333649e+00	-5.12191006e-05	-2.77062097e-05	-2.35128910e-05
2.22           	-1.99216915e-06	1.12827726e+00	-5.64885380e-05	-3.02364381e-05	-2.62520999e-05
2.24           	-1.88761066e-06	1.13594658e+00	-4.72795296e-05	-2.55273755e-05	-2.17521542e-05
2.26           	-1.79961695e-06	1.14332411e+00	-4.90849215e-05	-2.63420777e-05	-2.27428438e-05
2.28           	-1.74742865e-06	1.14888771e+00	-3.95385124e-05	-2.15166848e-05	-1.80218275e-05
2.3            	-1.73923847e-06	1.15600676e+00	-4.37534041e-05	-2.36159405e-05	-2.01374636e-05
2.32           	-1.74961034e-06	1.16148304e+00	-4.97526336e-05	-2.66259271e-05	-2.31267065e-05
2.34           	-2.20486144e-06	1.16751502e+00	-4.16269285e-05	-2.30183257e-05	-1.86086028e-05
2.36           	8.79496172e-07	1.17293727e+00	-3.06799205e-05	-1.44604641e-05	-1.62194564e-05
2.38           	8.24141096e-07	1.17855403e+00	-2.68694351e-05	-1.26105764e-05	-1.42588586e-05
2.4            	7.67416086e-07	1.18442132e+00	-2.11886553e-05	-9.82691155e-06	-1.13617437e-05
2.42           	7.10954247e-07	1.19036840e+00	-6.06290159e-05	-2.96035537e-05	-3.10254622e-05
2.44           	8.90414921e-07	1.19404725e+00	-3.26721714e-05	-1.54456708e-05	-1.72265006e-05
2.46           	9.36792658e-07	1.19793100e+00	-2.29178289e-05	-1.05221218e-05	-1.23957071e-05
2.48           	9.61176997e-08	1.20303981e+00	-4.53983409e-05	-2.26030527e-05	-2.27952881e-05
2.5            	-7.24283830e-07	1.20529256e+00	-2.16335300e-05	-1.15410488e-05	-1.00924812e-05
2.52           	-1.03850456e-06	1.20949364e+00	-3.07460040e-05	-1.64115066e-05	-1.43344975e-05
2.54           	-1.11531132e-06	1.21324804e+00	-3.67646202e-05	-1.94976214e-05	-1.72669988e-05
2.56           	-1.18291913e-06	1.21689781e+00	-3.72045975e-05	-1.97852179e-05	-1.74193796e-05
2.58           	-1.24561598e-06	1.22082824e+00	-3.45095750e-05	-1.85004035e-05	-1.60091715e-05
2.6            	-1.30529524e-06	1.22368988e+00	-4.89332977e-05	-2.57719441e-05	-2.31613536e-05
2.62           	-1.36341054e-06	1.22465878e+00	-3.78793471e-05	-2.03030841e-05	-1.75762630e-05
2.64           	-1.42159536e-06	1.22676196e+00	-4.30359629e-05	-2.29395768e-05	-2.00963861e-05
2.66           	-1.80725385e-06	1.22934525e+00	-4.03559103e-05	-2.19852090e-05	-1.83707013e-05
2.68           	-1.99395137e-06	1.23235608e+00	-5.62139326e-05	-3.01009176e-05	-2.61130149e-05
2.7            	-1.94709090e-06	1.23605833e+00	-5.05117541e-05	-2.72029679e-05	-2.33087861e-05
2.72           	-1.98770877e-06	1.23731889e+00	-5.22695962e-05	-2.81225069e-05	-2.41470893e-05
2.74           	-2.07966065e-06	1.23971348e+00	-5.08902692e-05	-2.75247953e-05	-2.33654740e-05
2.76           	-2.36051072e-06	1.24095221e+00	-5.24653842e-05	-2.85932028e-05	-2.38721814e-05
2.78           	-2.58197113e-06	1.24365537e+00	-5.21418158e-05	-2.86528790e-05	-2.34889368e-05
2.8            	-2.71283409e-06	1.24324311e+00	-5.47612332e-05	-3.00934507e-05	-2.46677825e-05
2.82           	-2.61422782e-06	1.24129328e+00	-5.07414348e-05	-2.79849452e-05	-2.27564896e-05
2.84           	-2.65577439e-06	1.24171031e+00	-4.36881395e-05	-2.44998441e-05	-1.91882953e-05
2.86           	-2.65833875e-06	1.24336137e+00	-4.73167335e-05	-2.63167055e-05	-2.10000280e-05
2.88           	-2.31463880e-06	1.24455600e+00	-4.33194009e-05	-2.39743392e-05	-1.93450616e-05
2.9            	-2.45798930e-06	1.24483960e+00	-3.91208661e-05	-2.20184223e-05	-1.71024437e-05
2.92           	-2.92172842e-06	1.24139760e+00	-3.69795448e-05	-2.14115008e-05	-1.55680440e-05
2.94           	-2.88538905e-06	1.23995515e+00	-3.89733522e-05	-2.23720652e-05	-1.66012871e-05
2.96           	-2.85108526e-06	1.23988129e+00	-3.65361622e-05	-2.11191664e-05	-1.54169959e-05
2.98           	-2.81481174e-06	1.23902546e+00	-3.43891992e-05	-2.00094113e-05	-1.43797879e-05
3              	-2.78032458e-06	1.23785966e+00	-3.51595721e-05	-2.03601106e-05	-1.47994615e-05
3.02           	-2.74676499e-06	1.23619702e+00	-3.59596840e-05	-2.07266070e-05	-1.52330770e-05
3.04           	-1.42861665e-06	1.23396082e+00	-3.53818341e-05	-1.91195337e-05	-1.62623004e-05
3.06           	-2.58995929e-08	1.23259322e+00	-1.54662338e-05	-7.75901648e-06	-7.70721729e-06
3.08           	-1.91695316e-08	1.23233244e+00	-5.12021516e-05	-2.56202453e-05	-2.55819062e-05
3.1            	-1.39564228e-08	1.23053600e+00	-3.52625485e-05	-1.76452307e-05	-1.76173178e-05
3.12           	-4.94179203e-09	1.23014303e+00	-3.30247022e-05	-1.65172929e-05	-1.65074093e-05
3.14           	4.70348034e-09	1.22861466e+00	-3.73450361e-05	-1.86678146e-05	-1.86772215e-05
3.16           	1.45082420e-08	1.22519456e+00	-2.97013603e-05	-1.48361719e-05	-1.48651884e-05
3.18           	2.38813522e-08	1.22206206e+00	-3.16804980e-05	-1.58163676e-05	-1.58641303e-05
3.2            	3.26671764e-08	1.21851064e+00	-3.31415416e-05	-1.65381036e-05	-1.66034380e-05
3.22           	4.07219017e-08	1.21444242e+00	-3.45279516e-05	-1.72232539e-05	-1.73046977e-05
3.24           	4.80937836e-08	1.21234505e+00	-3.72453168e-05	-1.85745646e-05	-1.86707522e-05
3.26           	5.55352286e-08	1.21004659e+00	-4.31471605e-05	-2.15180450e-05	-2.16291155e-05
3.28           	7.03832901e-08	1.20671068e+00	-3.71431468e-05	-1.85011901e-05	-1.86419567e-05
3.3            	1.06005351e-07	1.20201380e+00	-3.82980360e-05	-1.90430126e-05	-1.92550233e-05
3.32           	1.02227556e-07	1.19864992e+00	-3.98239743e-05	-1.98097596e-05	-2.00142147e-05
3.34           	1.05776996e-07	1.19490436e+00	-3.81084137e-05	-1.89484299e-05	-1.91599839e-05
3.36           	1.14327294e-07	1.19274065e+00	-3.71304011e-05	-1.84508733e-05	-1.86795279e-05
3.38           	5.75350108e-08	1.18956349e+00	-4.08934540e-05	-2.03891920e-05	-2.05042620e-05
3.4            	5.18527223e-08	1.18603186e+00	-3.63471486e-05	-1.81217216e-05	-1.82254270e-05
3.42           	5.53150332e-08	1.18190027e+00	-3.41786673e-05	-1.70340186e-05	-1.71446487e-05
3.44           	-5.15194208e-08	1.17785597e+00	-3.10604786e-05	-1.55817587e-05	-1.54787199e-05
3.46           	2.14569686e-08	1.17426109e+00	-2.99835901e-05	-1.49703381e-05	-1.50132520e-05
3.48           	4.63717920e-08	1.17092621e+00	-3.18534260e-05	-1.58803412e-05	-1.59730848e-05
3.5            	5.08120668e-08	1.16718408e+00	-2.71777589e-05	-1.35380674e-05	-1.36396915e-05
3.52           	5.82766721e-08	1.16337580e+00	-2.48096380e-05	-1.23465423e-05	-1.24630957e-05
3.54           	-2.07409791e-07	1.16060682e+00	-2.71495446e-05	-1.37821821e-05	-1.33673625e-05
3.56           	-8.15803815e-07	1.15640502e+00	-2.48196024e-05	-1.32256050e-05	-1.15939974e-05
3.58           	-1.40594868e-06	1.15239352e+00	-2.53172867e-05	-1.40645920e-05	-1.12526947e-05
3.6            	-1.38522961e-06	1.14848258e+00	-2.44920199e-05	-1.36312395e-05	-1.08607803e-05
3.62           	-1.35943844e-06	1.14448999e+00	-2.33589727e-05	-1.30389248e-05	-1.03200479e-05
3.64           	-1.32735329e-06	1.14022773e+00	-2.32211750e-05	-1.29379408e-05	-1.02832342e-05
3.66           	-1.29113400e-06	1.13780588e+00	-2.52725833e-05	-1.39274256e-05	-1.13451576e-05
3.68           	-1.25162086e-06	1.13273086e+00	-2.03245286e-05	-1.14138851e-05	-8.91064342e-06
3.7            	-1.20882863e-06	1.12777070e+00	-2.00339883e-05	-1.12258228e-05	-8.80816553e-06
3.72           	-1.16942961e-06	1.12438017e+00	-2.85685206e-05	-1.54536899e-05	-1.31148307e-05
3.74           	-1.13270440e-06	1.12117852e+00	-3.26839357e-05	-1.74746723e-05	-1.52092635e-05
3.76           	-1.10979943e-06	1.11792413e+00	-4.39045198e-05	-2.30620593e-05	-2.08424605e-05
3.78           	-1.19326136e-06	1.11465359e+00	-3.76796692e-05	-2.00330959e-05	-1.76465732e-05
3.8            	-1.13770666e-06	1.11089309e+00	-6.11676931e-05	-3.17215532e-05	-2.94461399e-05
3.82           	-1.11816603e-06	1.10630199e+00	-5.09265538e-05	-2.65814429e-05	-2.43451109e-05
3.84           	-1.02439239e-06	1.10227795e+00	-5.91210634e-05	-3.05849241e-05	-2.85361393e-05
3.86           	-1.01288873e-06	1.09825086e+00	-7.19447356e-05	-3.69852565e-05	-3.49594791e-05
3.88           	-1.00373465e-06	1.09478693e+00	-7.13544571e-05	-3.66809632e-05	-3.46734939e-05
3.9            	-9.97306506e-07	1.09216884e+00	-6.37477762e-05	-3.28711946e-05	-3.08765816e-05
3.92           	-9.95213874e-07	1.08955373e+00	-7.16559017e-05	-3.68231647e-05	-3.48327370e-05
3.94           	-9.98100765e-07	1.08567424e+00	-6.85281141e-05	-3.52621578e-05	-3.32659563e-05
3.96           	-1.02471855e-06	1.08328519e+00	-6.35010602e-05	-3.27752487e-05	-3.07258116e-05
3.98           	-1.04817249e-06	1.07954674e+00	-6.54311369e-05	-3.37637409e-05	-3.16673960e-05
4              	-1.06131319e-06	1.07604032e+00	-5.51452531e-05	-2.86339397e-05	-2.65113134e-05
4.02           	-1.08839695e-06	1.07266214e+00	-6.48886819e-05	-3.35327379e-05	-3.13559440e-05
4.04           	-1.12047714e-06	1.06944527e+00	-6.28117967e-05	-3.25263755e-05	-3.02854212e-05
4.06           	-1.15535637e-06	1.06632875e+00	-5.97720354e-05	-3.10413741e-05	-2.87306613e-05
4.08           	-1.19142718e-06	1.06314231e+00	-5.21264582e-05	-2.72546563e-05	-2.48718019e-05
4.1            	-1.22715244e-06	1.05901660e+00	-5.52659126e-05	-2.88601087e-05	-2.64058039e-05
4.12           	-1.26110501e-06	1.05692362e+00	-5.84780970e-05	-3.05001535e-05	-2.79779435e-05
4.14           	-1.29218532e-06	1.05459931e+00	-5.69805979e-05	-2.97824843e-05	-2.71981136e-05
4.16           	-1.31969992e-06	1.05180043e+00	-5.81501024e-05	-3.03947511e-05	-2.77553513e-05
4.18           	-7.53201067e-07	1.04848801e+00	-4.61564265e-05	-2.38314143e-05	-2.23250122e-05
4.2            	-8.58517461e-08	1.04497663e+00	-4.24207613e-05	-2.12962324e-05	-2.11245289e-05
4.22           	1.52375921e-07	1.04201026e+00	-6.83498285e-05	-3.40225384e-05	-3.43272902e-05
4.24           	1.25740217e-07	1.03929583e+00	-4.54638447e-05	-2.26061821e-05	-2.28576626e-05
4.26           	9.86238921e-08	1.03564752e+00	-5.49807222e-05	-2.73917372e-05	-2.75889850e-05
4.28           	7.30886659e-08	1.03439384e+00	-5.01672243e-05	-2.50105235e-05	-2.51567008e-05
4.3            	4.94415616e-08	1.03217300e+00	-5.06451930e-05	-2.52731549e-05	-2.53720380e-05
4.32           	2.74171060e-08	1.02937780e+00	-5.14894345e-05	-2.57173001e-05	-2.57721344e-05
4.34           	6.81005256e-09	1.02723749e+00	-5.64858547e-05	-2.82361173e-05	-2.82497374e-05
4.36           	-1.26801086e-08	1.02510194e+00	-4.84667344e-05	-2.42460473e-05	-2.42206871e-05
4.38           	-3.12329361e-08	1.02243987e+00	-4.96294876e-05	-2.48459767e-05	-2.47835108e-05
4.4            	-4.87955713e-08	1.01979192e+00	-4.40089133e-05	-2.20532522e-05	-2.19556611e-05
4.42           	-1.02753669e-08	1.01670730e+00	-5.43431470e-05	-2.71818489e-05	-2.71612981e-05
4.44           	-2.26607346e-08	1.01525473e+00	-5.15505234e-05	-2.57979224e-05	-2.57526010e-05
4.46           	-3.63919162e-08	1.01326637e+00	-5.07200723e-05	-2.53964281e-05	-2.53236443e-05
4.48           	-2.00497255e-08	1.01079349e+00	-4.96332898e-05	-2.48366946e-05	-2.47965952e-05
4.5            	8.01555250e-08	1.00863175e+00	-5.71097109e-05	-2.84746999e-05	-2.86350110e-05
4.52           	1.67756258e-07	1.00700609e+00	-5.69852602e-05	-2.83248739e-05	-2.86603864e-05
4.54           	1.54005476e-07	1.00454007e+00	-4.23634118e-05	-2.10277004e-05	-2.13357114e-05
4.56           	1.37865520e-07	1.00202825e+00	-4.63955008e-05	-2.30598849e-05	-2.33356159e-05
4.58           	1.21213884e-07	9.99775644e-01	-5.43649534e-05	-2.70612628e-05	-2.73036906e-05
4.6            	1.04858406e-07	9.97516363e-01	-5.44231528e-05	-2.71067180e-05	-2.73164348e-05
4.62           	8.90288198e-08	9.96806032e-01	-5.27278295e-05	-2.62748859e-05	-2.64529436e-05
4.64           	7.42267271e-08	9.95032489e-01	-5.43138263e-05	-2.70826864e-05	-2.72311399e-05
4.66           	6.03911877e-08	9.93150812e-01	-5.33285700e-05	-2.66038938e-05	-2.67246762e-05
4.68           	1.16304061e-08	9.91378111e-01	-5.94343265e-05	-2.97055329e-05	-2.97287937e-05
4.7            	1.34519842e-10	9.89669804e-01	-5.73701005e-05	-2.86849158e-05	-2.86851848e-05
4.72           	-1.01296892e-08	9.87948493e-01	-5.43546353e-05	-2.71874473e-05	-2.71671880e-05
4.74           	-4.19607618e-08	9.86239538e-01	-5.43096252e-05	-2.71967734e-05	-2.71128519e-05
4.76           	-4.94436406e-08	9.84598851e-01	-6.28980905e-05	-3.14984889e-05	-3.13996016e-05
4.78           	-5.65244192e-08	9.83014142e-01	-5.93372693e-05	-2.97251591e-05	-2.96121102e-05
4.8            	-6.31601216e-08	9.81646150e-01	-6.24290196e-05	-3.12776699e-05	-3.11513497e-05
4.82           	-6.98782814e-08	9.80257898e-01	-5.67712381e-05	-2.84554973e-05	-2.83157408e-05
4.84           	-9.23438190e-08	9.78762301e-01	-5.95122050e-05	-2.98484463e-05	-2.96637587e-05
4.86           	-9.57595844e-08	9.77283527e-01	-6.05986212e-05	-3.03950702e-05	-3.02035510e-05
4.88           	-9.92508024e-08	9.75835152e-01	-6.20453399e-05	-3.11219208e-05	-3.09234192e-05
4.9            	-1.02859979e-07	9.74410406e-01	-6.31514611e-05	-3.16785905e-05	-3.14728706e-05
4.92           	-1.06802624e-07	9.72977038e-01	-6.55700114e-05	-3.28918083e-05	-3.26782031e-05
4.94           	-1.21951712e-07	9.70868256e-01	-5.64852973e-05	-2.83646004e-05	-2.81206970e-05
4.96           	-1.26973122e-07	9.70137257e-01	-7.03161317e-05	-3.52850390e-05	-3.50310927e-05
4.98           	-1.25888220e-07	9.69111668e-01	-6.72905559e-05	-3.37711662e-05	-3.35193897e-05
5              	-1.32086664e-07	9.68071071e-01	-7.20048482e-05	-3.61345108e-05	-3.58703375e-05
5.02           	-1.38560565e-07	9.66847971e-01	-6.81460036e-05	-3.42115623e-05	-3.39344412e-05
5.04           	-1.45236896e-07	9.65607585e-01	-6.72669878e-05	-3.37787308e-05	-3.34882570e-05
5.06           	-1.52059388e-07	9.64420978e-01	-6.77283234e-05	-3.40162211e-05	-3.37121023e-05
