# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
0.02           	-1.69850242e-10	1.53237774e+02	3.95709529e-05	1.97853066e-05	1.97856463e-05
0.04           	5.45388552e-09	5.07891832e+00	-7.23008533e-06	-3.60958878e-06	-3.62049655e-06
0.06           	8.44249616e-09	-1.67687092e+01	-8.96503537e-05	-4.48167344e-05	-4.48336193e-05
0.08           	2.20477993e-09	-1.20045876e+01	9.09646855e-05	4.54845476e-05	4.54801380e-05
0.1            	-2.48273719e-09	-6.89966676e+00	1.73168725e-05	8.65595353e-06	8.66091900e-06
0.12           	-5.48478917e-09	-3.83856486e+00	8.60323827e-05	4.30107066e-05	4.30216762e-05
0.14           	2.61789449e-08	-2.20505307e+00	-3.35225217e-05	-1.67350819e-05	-1.67874398e-05
0.16           	5.93317862e-08	-1.35263232e+00	-3.60793403e-05	-1.79803384e-05	-1.80990020e-05
0.18           	6.42537839e-08	-8.85608653e-01	-5.45023743e-05	-2.71869334e-05	-2.73154409e-05
0.2            	5.25858328e-08	-6.05333395e-01	-2.32434725e-05	-1.15691504e-05	-1.16743221e-05
0.22           	3.87228681e-08	-4.19640329e-01	-9.39613284e-06	-4.65934355e-06	-4.73678929e-06
0.24           	3.42994340e-08	-2.86943912e-01	-1.13211559e-05	-5.62627854e-06	-5.69487740e-06
0.26           	3.88034975e-08	-1.87637552e-01	-1.16881805e-05	-5.80528675e-06	-5.88289374e-06
0.28           	4.76632298e-08	-1.11204642e-01	-2.16325657e-05	-1.07686196e-05	-1.08639461e-05
0.3            	5.64724989e-08	-5.12718541e-02	-2.46430703e-05	-1.22650627e-05	-1.23780077e-05
0.32           	5.72448388e-08	-3.61699629e-03	-1.82880143e-05	-9.08676229e-06	-9.20125197e-06
0.34           	4.71629620e-08	3.46441246e-02	-1.94407778e-05	-9.67322594e-06	-9.76755187e-06
0.36           	4.15200381e-08	6.56228508e-02	-1.41665632e-05	-7.04176157e-06	-7.12480165e-06
0.38           	4.05859272e-08	9.09486411e-02	-1.01518227e-05	-5.03532543e-06	-5.11649728e-06
0.4            	4.33827954e-08	1.11869402e-01	-9.35286158e-06	-4.63304800e-06	-4.71981359e-06
0.42           	4.69707207e-08	1.29348625e-01	-1.06550653e-05	-5.28056193e-06	-5.37450337e-06
0.44           	4.99050702e-08	1.44048666e-01	-7.89962619e-06	-3.89990803e-06	-3.99971817e-06
0.46           	5.16310732e-08	1.56581740e-01	-1.58112562e-05	-7.85399705e-06	-7.95725919e-06
0.48           	5.29981286e-08	1.67259242e-01	-1.93052099e-05	-9.59960684e-06	-9.70560310e-06
0.5            	5.38654101e-08	1.76531442e-01	-1.21500212e-05	-6.02114521e-06	-6.12887603e-06
0.52           	5.01489756e-08	1.84603179e-01	-1.74401167e-05	-8.66990935e-06	-8.77020731e-06
0.54           	4.47135903e-08	1.91770611e-01	-1.71823537e-05	-8.54646326e-06	-8.63589044e-06
0.56           	3.91513356e-08	1.98193634e-01	-1.74333951e-05	-8.67754623e-06	-8.75584890e-06
0.58           	3.41533629e-08	2.04040410e-01	-1.57106427e-05	-7.82116800e-06	-7.88947473e-06
0.6            	2.98625884e-08	2.09457469e-01	-1.35079589e-05	-6.72411686e-06	-6.78384204e-06
0.62           	2.59822401e-08	2.14615780e-01	-1.07172826e-05	-5.33265905e-06	-5.38462353e-06
0.64           	2.25320919e-08	2.19723293e-01	-3.49209098e-06	-1.72351340e-06	-1.76857758e-06
0.66           	1.94971309e-08	2.24777884e-01	-7.47283752e-06	-3.71692163e-06	-3.75591589e-06
0.68           	1.66798375e-08	2.29614221e-01	-4.17897172e-06	-2.07280602e-06	-2.10616570e-06
0.7            	1.36681123e-08	2.34211399e-01	-5.07251884e-06	-2.52259131e-06	-2.54992753e-06
0.72           	1.04373338e-08	2.38678807e-01	-5.42336091e-06	-2.70124312e-06	-2.72211779e-06
0.74           	6.82236933e-09	2.43112169e-01	-6.13017432e-06	-3.05826479e-06	-3.07190953e-06
0.76           	2.18421982e-09	2.47595023e-01	-9.57494093e-06	-4.78528625e-06	-4.78965468e-06
0.78           	-3.22293457e-09	2.52194353e-01	-8.55657220e-06	-4.28150903e-06	-4.27506316e-06
0.8            	-9.81155092e-09	2.55411761e-01	-5.84160394e-06	-2.93061352e-06	-2.91099042e-06
0.82           	-1.63241410e-08	2.56645574e-01	-1.12751886e-05	-5.65391842e-06	-5.62127014e-06
0.84           	-2.21656172e-08	2.57489297e-01	-9.39624986e-06	-4.72029055e-06	-4.67595931e-06
0.86           	-2.77512198e-08	2.58869464e-01	-6.92652241e-06	-3.49101242e-06	-3.43550998e-06
0.88           	-3.25688079e-08	2.61839990e-01	-1.50346614e-05	-7.54989949e-06	-7.48476187e-06
0.9            	-3.69364277e-08	2.62629805e-01	-1.45444892e-05	-7.30918104e-06	-7.23530818e-06
0.92           	-4.04126316e-08	2.65117344e-01	-4.03832854e-06	-2.05957690e-06	-1.97875164e-06
0.94           	-4.26222058e-08	2.69396587e-01	-8.79274080e-06	-4.43899261e-06	-4.35374819e-06
0.96           	-4.48812365e-08	2.73737364e-01	-3.26211563e-06	-1.67593905e-06	-1.58617658e-06
0.98           	-4.59485679e-08	2.78290212e-01	-5.18282504e-06	-2.63736109e-06	-2.54546395e-06
1              	-4.70847971e-08	2.82863911e-01	-2.76785127e-07	-1.85477361e-07	-9.13077665e-08
1.02           	-4.85228958e-08	2.87451514e-01	-5.35227121e-07	-3.16136456e-07	-2.19090665e-07
1.04           	-4.96040334e-08	2.92094929e-01	2.92153015e-07	9.64724738e-08	1.95680541e-07
1.06           	-5.08263021e-08	2.96846941e-01	-2.81529698e-06	-1.45847479e-06	-1.35682219e-06
1.08           	-5.27199108e-08	3.01809494e-01	-2.39629615e-06	-1.25086799e-06	-1.14542817e-06
1.1            	-5.46564471e-08	3.06133680e-01	-8.19028092e-06	-4.14979690e-06	-4.04048401e-06
1.12           	-5.61275041e-08	3.10868927e-01	-9.72190243e-06	-4.91707872e-06	-4.80482371e-06
1.14           	-5.70201615e-08	3.16234295e-01	-1.51487964e-05	-7.63141837e-06	-7.51737805e-06
1.16           	-5.79630991e-08	3.20467699e-01	-7.22055738e-06	-3.66824179e-06	-3.55231559e-06
1.18           	-5.87348259e-08	3.25929722e-01	-4.43465269e-06	-2.27606117e-06	-2.15859152e-06
1.2            	-5.98735527e-08	3.31499947e-01	5.54275245e-06	2.71150267e-06	2.83124978e-06
1.22           	-6.12002160e-08	3.36629301e-01	5.36125362e-06	2.61942660e-06	2.74182703e-06
1.24           	-6.21476157e-08	3.43548336e-01	1.02357325e-05	5.05571865e-06	5.18001388e-06
1.26           	-6.37646185e-08	3.50250950e-01	3.99582843e-06	1.93414960e-06	2.06167883e-06
1.28           	-6.40788580e-08	3.59616429e-01	-2.75548160e-07	-2.01852938e-07	-7.36952221e-08
1.3            	-6.43204902e-08	3.65900652e-01	1.92530743e-06	8.98333224e-07	1.02697420e-06
1.32           	-6.46316018e-08	3.70995201e-01	5.02560678e-06	2.44817179e-06	2.57743499e-06
1.34           	-6.52000678e-08	3.76070860e-01	2.96244180e-06	1.41602083e-06	1.54642097e-06
1.36           	-7.09532138e-08	3.81705356e-01	3.21614183e-06	1.53711770e-06	1.67902413e-06
1.38           	-6.90230237e-08	3.87669597e-01	1.34862280e-06	6.05288377e-07	7.43334424e-07
1.4            	-6.64681478e-08	3.93774821e-01	1.74473854e-06	8.05901124e-07	9.38837420e-07
1.42           	-7.44926802e-08	3.99867819e-01	5.33296910e-07	1.92155775e-07	3.41141135e-07
1.44           	-7.52149240e-08	4.07864628e-01	6.73127082e-06	3.29042049e-06	3.44085034e-06
1.46           	-7.60543143e-08	4.15784530e-01	1.04416116e-05	5.14475149e-06	5.29686012e-06
1.48           	-7.72151819e-08	4.21837844e-01	9.01402720e-06	4.42979842e-06	4.58422878e-06
1.5            	-7.88857977e-08	4.28000641e-01	7.77027381e-06	3.80625111e-06	3.96402270e-06
1.52           	-7.98601664e-08	4.36470055e-01	6.53911449e-06	3.18969708e-06	3.34941741e-06
1.54           	-8.04580313e-08	4.43712995e-01	8.08498068e-06	3.96203231e-06	4.12294837e-06
1.56           	-8.08234980e-08	4.52858314e-01	9.63968642e-06	4.73901971e-06	4.90066671e-06
1.58           	-8.09914784e-08	4.62107473e-01	1.08249739e-05	5.33149549e-06	5.49347844e-06
1.6            	-8.47822957e-08	4.64417716e-01	9.36653686e-06	4.59848613e-06	4.76805073e-06
1.62           	-9.61676163e-08	4.70213459e-01	7.33277516e-06	3.57021996e-06	3.76255519e-06
1.64           	-1.13776119e-07	4.78471790e-01	2.77216461e-06	1.27230619e-06	1.49985843e-06
1.66           	-1.28331680e-07	4.87403049e-01	-2.84471820e-07	-2.70567590e-07	-1.39042300e-08
1.68           	-1.37044607e-07	4.94257995e-01	-7.43301486e-06	-3.85355204e-06	-3.57946282e-06
1.7            	-1.40140399e-07	5.02128905e-01	-2.38355060e-05	-1.20578934e-05	-1.17776126e-05
1.72           	-1.39220807e-07	5.10346775e-01	-1.24571859e-05	-6.36781378e-06	-6.08937216e-06
1.74           	-1.35085130e-07	5.22139470e-01	-9.87963683e-09	-1.40024948e-07	1.30145312e-07
1.76           	-1.44424581e-07	5.29205003e-01	1.77277218e-05	8.71943633e-06	9.00828549e-06
1.78           	-1.17563808e-07	5.37175646e-01	1.86214192e-05	9.19314577e-06	9.42827338e-06
1.8            	-7.90794303e-08	5.47501510e-01	9.67718591e-06	4.75951353e-06	4.91767239e-06
1.82           	-4.67954670e-08	5.55973221e-01	2.36971905e-06	1.13806406e-06	1.23165499e-06
1.84           	-2.99669189e-08	5.68331281e-01	-6.58367756e-06	-3.32180570e-06	-3.26187186e-06
1.86           	-1.86846388e-08	5.73467187e-01	-3.34951452e-07	-1.86160365e-07	-1.48791087e-07
1.88           	-7.66622196e-09	5.83053529e-01	2.94449784e-06	1.46458270e-06	1.47991514e-06
1.9            	-9.04200613e-09	5.92193571e-01	6.30880368e-06	3.14535984e-06	3.16344385e-06
1.92           	-2.07964915e-08	6.01423110e-01	1.48560549e-05	7.40723093e-06	7.44882392e-06
1.94           	-6.63768959e-08	6.13432305e-01	1.83719791e-05	9.11961265e-06	9.25236644e-06
1.96           	-9.49830588e-08	6.25223581e-01	3.81332954e-06	1.81168171e-06	2.00164783e-06
1.98           	-9.17843058e-08	6.28746709e-01	1.46701971e-05	7.24331424e-06	7.42688285e-06
2              	-1.95076127e-08	6.38324455e-01	2.32116504e-05	1.15863176e-05	1.16253328e-05
2.02           	2.64272590e-08	6.48781728e-01	2.69311636e-05	1.34920091e-05	1.34391545e-05
2.04           	1.46995464e-08	6.60410698e-01	3.07092777e-05	1.53693384e-05	1.53399393e-05
2.06           	-5.07664864e-09	6.69866781e-01	1.80532137e-05	9.02153020e-06	9.03168350e-06
2.08           	-1.85956300e-08	6.79592351e-01	1.91276920e-05	9.54525035e-06	9.58244161e-06
2.1            	-4.06408153e-08	6.91286636e-01	1.45097772e-05	7.21424776e-06	7.29552939e-06
2.12           	-7.54832414e-08	7.01739187e-01	2.47608948e-05	1.23049642e-05	1.24559306e-05
2.14           	-9.81905331e-08	7.14913949e-01	3.35681074e-05	1.66858632e-05	1.68822442e-05
2.16           	-1.15913893e-07	7.19661520e-01	4.22665429e-05	2.10173576e-05	2.12491854e-05
2.18           	-1.25816234e-07	7.28549349e-01	3.77447610e-05	1.87465642e-05	1.89981967e-05
2.2            	-1.37358958e-07	7.40208688e-01	4.63067313e-05	2.30160067e-05	2.32907246e-05
2.22           	-1.45945216e-07	7.47316442e-01	2.72870585e-05	1.34975841e-05	1.37894745e-05
2.24           	-1.55156246e-07	7.58503994e-01	4.28323391e-05	2.12610133e-05	2.15713258e-05
2.26           	-1.64460256e-07	7.65332422e-01	4.20270578e-05	2.08490686e-05	2.11779891e-05
2.28           	-1.74185929e-07	7.73818779e-01	3.26375561e-05	1.61445921e-05	1.64929640e-05
2.3            	-1.83329802e-07	7.86540537e-01	8.45905670e-05	4.21119537e-05	4.24786133e-05
2.32           	-1.87739656e-07	7.97235211e-01	5.38550964e-05	2.67398086e-05	2.71152879e-05
2.34           	-1.86831091e-07	8.05587384e-01	3.33501523e-05	1.64882450e-05	1.68619072e-05
2.36           	-1.72096054e-07	8.16379507e-01	4.70609243e-05	2.33583661e-05	2.37025582e-05
2.38           	-1.64078372e-07	8.30761732e-01	3.12603051e-05	1.54660742e-05	1.57942309e-05
2.4            	-1.52242293e-07	8.39517584e-01	3.31150779e-05	1.64052966e-05	1.67097812e-05
2.42           	-1.24367111e-07	8.48086846e-01	3.90609754e-05	1.94061206e-05	1.96548548e-05
2.44           	-9.33887098e-08	8.58219671e-01	2.31409157e-05	1.14770691e-05	1.16638465e-05
2.46           	-7.69324422e-08	8.64278189e-01	4.15108926e-06	1.99861219e-06	2.15247707e-06
2.48           	-6.54665100e-08	8.72889525e-01	3.05602298e-06	1.46254498e-06	1.59347800e-06
2.5            	-1.17804018e-07	8.81788617e-01	7.27486644e-06	3.51962920e-06	3.75523724e-06
2.52           	-1.25335507e-07	8.92139874e-01	3.01144536e-05	1.49318913e-05	1.51825623e-05
2.54           	-1.47734447e-07	8.98299142e-01	-3.84941108e-05	-1.93947898e-05	-1.90993209e-05
2.56           	-1.64243616e-07	9.02717509e-01	-7.06125803e-06	-3.69487263e-06	-3.36638540e-06
2.58           	-1.81717455e-07	9.08317486e-01	1.04394358e-06	3.40254333e-07	7.03689242e-07
2.6            	-2.00073070e-07	9.14041445e-01	9.46073746e-06	4.53029566e-06	4.93044180e-06
2.62           	-2.19240203e-07	9.21206457e-01	6.14721765e-06	2.85436862e-06	3.29284903e-06
2.64           	-2.40432943e-07	9.27478382e-01	-4.50262286e-06	-2.49174437e-06	-2.01087849e-06
2.66           	-2.65404560e-07	9.34541710e-01	4.71487967e-06	2.09203528e-06	2.62284440e-06
2.68           	-2.84129990e-07	9.39562171e-01	-1.44375568e-05	-7.50290839e-06	-6.93464840e-06
2.7            	-3.02327039e-07	9.45508511e-01	-7.52859956e-07	-6.78757017e-07	-7.41029393e-08
2.72           	-2.98687170e-07	9.51255573e-01	2.00295614e-05	9.71609351e-06	1.03134678e-05
2.74           	-3.36848845e-07	9.56906164e-01	-7.24639798e-06	-3.96004784e-06	-3.28635014e-06
2.76           	-2.95103036e-07	9.58035893e-01	-4.80611818e-06	-2.69816213e-06	-2.10795605e-06
2.78           	-2.41416203e-07	9.60776452e-01	3.90345205e-05	1.92758441e-05	1.97586765e-05
2.8            	-2.08902074e-07	9.67290470e-01	4.31966084e-05	2.13894021e-05	2.18072063e-05
2.82           	-1.85453281e-07	9.72704571e-01	1.56106477e-05	7.61987059e-06	7.99077715e-06
2.84           	-1.71069683e-07	9.79008900e-01	3.81832722e-05	1.89205664e-05	1.92627058e-05
2.86           	-1.63632209e-07	9.84066692e-01	3.80595392e-05	1.88661374e-05	1.91934018e-05
2.88           	-1.58374953e-07	9.89672616e-01	3.06717119e-05	1.51774810e-05	1.54942309e-05
2.9            	-1.57132126e-07	9.89414371e-01	9.49150426e-06	4.58862000e-06	4.90288425e-06
2.92           	-1.56443168e-07	9.85318958e-01	2.31679746e-05	1.14275441e-05	1.17404305e-05
2.94           	-1.57488995e-07	9.89117940e-01	2.53074941e-05	1.24962580e-05	1.28112360e-05
2.96           	-1.58885682e-07	9.91182983e-01	2.97372514e-05	1.47097400e-05	1.50275114e-05
2.98           	-1.60483593e-07	9.94005586e-01	3.53506866e-05	1.75148597e-05	1.78358269e-05
3              	-1.61724924e-07	9.96534301e-01	3.66696292e-05	1.81730897e-05	1.84965395e-05
3.02           	-1.63285965e-07	9.98422987e-01	3.59456638e-05	1.78095459e-05	1.81361179e-05
3.04           	-1.64991197e-07	9.99529569e-01	3.67091638e-05	1.81895907e-05	1.85195731e-05
3.06           	-1.68375993e-07	1.00015770e+00	3.84522832e-05	1.90577656e-05	1.93945176e-05
3.08           	-1.91547612e-07	9.98441793e-01	2.23460210e-05	1.09814629e-05	1.13645581e-05
3.1            	-2.82908789e-07	9.98768465e-01	2.77998646e-05	1.36170235e-05	1.41828411e-05
3.12           	-3.56307798e-07	1.00067975e+00	2.62374001e-05	1.27623922e-05	1.34750078e-05
3.14           	-3.76960619e-07	1.00200301e+00	3.04123602e-05	1.48292195e-05	1.55831407e-05
3.16           	-3.77277203e-07	1.00186808e+00	2.75221068e-05	1.33837762e-05	1.41383306e-05
3.18           	-3.77516030e-07	1.00088365e+00	3.49897242e-05	1.71173461e-05	1.78723782e-05
3.2            	-3.77523417e-07	1.00414442e+00	3.60505435e-05	1.76477483e-05	1.84027951e-05
3.22           	-3.51566097e-07	1.00792689e+00	4.13524542e-05	2.03246610e-05	2.10277932e-05
3.24           	-2.95200996e-07	1.00807202e+00	2.98354980e-05	1.46225480e-05	1.52129500e-05
3.26           	-2.91336422e-07	1.00785223e+00	2.08914381e-05	1.01543826e-05	1.07370555e-05
3.28           	-3.24487792e-07	1.00455887e+00	2.00354251e-05	9.69322478e-06	1.03422004e-05
3.3            	-3.01834015e-07	1.00282972e+00	3.10150715e-05	1.52057017e-05	1.58093697e-05
3.32           	-3.09205457e-07	1.00168949e+00	2.81527742e-05	1.37671816e-05	1.43855925e-05
3.34           	-3.19194392e-07	9.99734318e-01	2.83413397e-05	1.38514754e-05	1.44898642e-05
3.36           	-3.26605229e-07	9.99545045e-01	2.63206920e-05	1.28337408e-05	1.34869512e-05
3.38           	-3.29935314e-07	9.99953711e-01	2.26628862e-05	1.10015078e-05	1.16613784e-05
3.4            	-3.36855972e-07	1.00002754e+00	2.42888016e-05	1.18075448e-05	1.24812568e-05
3.42           	-3.42924519e-07	9.98541016e-01	1.11381763e-05	5.22616364e-06	5.91201268e-06
3.44           	-3.48285701e-07	9.95425944e-01	3.61019246e-06	1.45681053e-06	2.15338193e-06
3.46           	-3.53055773e-07	9.91846399e-01	2.43442721e-05	1.18190803e-05	1.25251918e-05
3.48           	-3.54296049e-07	9.92143137e-01	2.49627579e-05	1.21270829e-05	1.28356750e-05
3.5            	-3.48786326e-07	9.91059441e-01	1.83638327e-05	8.83313001e-06	9.53070267e-06
3.52           	-3.52733067e-07	9.89453254e-01	1.96979991e-05	9.49626647e-06	1.02017326e-05
3.54           	-3.55496650e-07	9.87979504e-01	1.72128813e-05	8.25094399e-06	8.96193729e-06
3.56           	-3.57206960e-07	9.85163679e-01	2.80730624e-05	1.36793242e-05	1.43937382e-05
3.58           	-3.17099263e-07	9.83130205e-01	3.04810847e-05	1.49234431e-05	1.55576416e-05
3.6            	-3.35427280e-07	9.81201000e-01	3.15040025e-05	1.54165739e-05	1.60874285e-05
3.62           	-3.20608696e-07	9.80104371e-01	3.18180693e-05	1.55884259e-05	1.62296433e-05
3.64           	-3.07131660e-07	9.77332327e-01	1.53639004e-05	7.37481855e-06	7.98908188e-06
3.66           	-2.96420099e-07	9.78203842e-01	4.23842827e-05	2.08957213e-05	2.14885615e-05
3.68           	-2.84958014e-07	9.76503529e-01	4.27998773e-05	2.11149806e-05	2.16848967e-05
3.7            	-2.74537557e-07	9.74387188e-01	3.82350999e-05	1.88430124e-05	1.93920875e-05
3.72           	-2.64966040e-07	9.72061202e-01	4.40690829e-05	2.17695754e-05	2.22995075e-05
3.74           	-2.56261277e-07	9.70209682e-01	4.61614705e-05	2.28244740e-05	2.33369965e-05
3.76           	-2.51854315e-07	9.68078568e-01	5.41409110e-05	2.68186012e-05	2.73223098e-05
3.78           	-2.50335857e-07	9.66293012e-01	6.25120410e-05	3.10056846e-05	3.15063563e-05
3.8            	-2.66812130e-07	9.64804945e-01	5.83862173e-05	2.89262965e-05	2.94599208e-05
3.82           	-3.10503223e-07	9.61646182e-01	4.78460271e-05	2.36125103e-05	2.42335168e-05
3.84           	-2.88219380e-07	9.58956777e-01	4.08463681e-05	2.01349647e-05	2.07114035e-05
