# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
3.04           	-3.96255549e-08	1.60129292e+00	2.58156929e-07	8.94529096e-08	1.68704019e-07
3.06           	-4.36087930e-08	1.60283444e+00	5.25706828e-07	2.19244621e-07	3.06462207e-07
3.08           	-4.72629264e-08	1.60417995e+00	5.48822782e-07	2.27148465e-07	3.21674318e-07
3.1            	-5.04024326e-08	1.60559411e+00	4.00831847e-07	1.50013491e-07	2.50818356e-07
3.12           	-5.29158738e-08	1.60679443e+00	4.96060106e-07	1.95114179e-07	3.00945927e-07
3.14           	-5.47621668e-08	1.60803307e+00	-2.88041497e-07	-1.98782915e-07	-8.92585817e-08
3.16           	-5.46852736e-08	1.60930718e+00	3.46319687e-07	1.18474570e-07	2.27845117e-07
3.18           	-5.23989498e-08	1.61036388e+00	1.09378361e-06	4.94492857e-07	5.99290756e-07
3.2            	-4.82437817e-08	1.61151596e+00	-8.38392392e-07	-4.67439978e-07	-3.70952414e-07
3.22           	-4.25826664e-08	1.61265059e+00	2.11658895e-07	6.32467811e-08	1.48412114e-07
3.24           	-3.57782002e-08	1.61326283e+00	1.05757833e-06	4.93010966e-07	5.64567367e-07
3.26           	-2.83826121e-08	1.61386345e+00	-7.53245345e-07	-4.05005285e-07	-3.48240060e-07
3.28           	-2.07352354e-08	1.61442901e+00	3.43060317e-07	1.50794923e-07	1.92265394e-07
3.3            	-1.31051022e-08	1.61482831e+00	3.53609958e-07	1.63699877e-07	1.89910081e-07
3.32           	-5.71067263e-09	1.61534298e+00	1.13359318e-07	5.09689865e-08	6.23903317e-08
3.34           	1.24742734e-09	1.61580334e+00	-3.36497529e-07	-1.67001337e-07	-1.69496192e-07
3.36           	7.74585236e-09	1.61569366e+00	-3.40888883e-07	-1.62698589e-07	-1.78190294e-07
3.38           	1.37164773e-08	1.61575327e+00	-1.81570050e-07	-7.70685479e-08	-1.04501502e-07
3.4            	1.91364943e-08	1.61570175e+00	-3.29190348e-07	-1.45458680e-07	-1.83731668e-07
3.42           	2.40334328e-08	1.61558850e+00	-2.36861897e-07	-9.43975159e-08	-1.42464382e-07
3.44           	2.84266715e-08	1.61542471e+00	-2.22206437e-07	-8.26765470e-08	-1.39529890e-07
3.46           	3.23420967e-08	1.61520375e+00	-1.79144340e-07	-5.72300733e-08	-1.21914267e-07
3.48           	3.58099278e-08	1.61491852e+00	-2.13170394e-07	-7.07752690e-08	-1.42395125e-07
3.5            	3.88712105e-08	1.61439734e+00	-2.70044378e-07	-9.61509785e-08	-1.73893400e-07
3.52           	4.15654776e-08	1.61435874e+00	-2.73300095e-07	-9.50845698e-08	-1.78215525e-07
3.54           	4.39412072e-08	1.61373769e+00	-1.92573427e-07	-5.23455064e-08	-1.40227921e-07
3.56           	4.60289938e-08	1.61324623e+00	5.52050763e-09	4.87892476e-08	-4.32687400e-08
3.58           	4.78539454e-08	1.61261548e+00	-2.72239311e-07	-8.82657102e-08	-1.83973601e-07
3.6            	4.94419489e-08	1.61239645e+00	-2.41237302e-07	-7.11767022e-08	-1.70060600e-07
3.62           	5.08747148e-08	1.61144197e+00	6.31557950e-07	3.66653690e-07	2.64904260e-07
3.64           	5.21554295e-08	1.61087828e+00	-8.80861649e-07	-3.88275395e-07	-4.92586254e-07
3.66           	5.32396438e-08	1.61005616e+00	1.07294406e-07	1.06886847e-07	4.07559002e-10
3.68           	5.41534839e-08	1.60934487e+00	-1.68988834e-08	4.57040422e-08	-6.26029256e-08
3.7            	5.49211541e-08	1.60866070e+00	-3.66505172e-08	3.65958955e-08	-7.32464127e-08
3.72           	5.55475646e-08	1.60783657e+00	-8.49918381e-08	1.30516456e-08	-9.80434837e-08
3.74           	5.60837289e-08	1.60699712e+00	6.21151859e-08	8.71413218e-08	-2.50261360e-08
3.76           	5.65364812e-08	1.60626775e+00	-1.14173427e-07	-5.50232327e-10	-1.13623195e-07
3.78           	5.69110654e-08	1.60550073e+00	6.18033125e-10	5.72200820e-08	-5.66020489e-08
3.8            	5.74790900e-08	1.60467514e+00	1.51311409e-07	1.33134795e-07	1.81766148e-08
3.82           	5.83156342e-08	1.60382698e+00	2.04896181e-07	1.60763725e-07	4.41324562e-08
3.84           	5.94442284e-08	1.60294129e+00	2.31322663e-07	1.75105560e-07	5.62171033e-08
3.86           	6.08309523e-08	1.60205705e+00	2.49107512e-07	1.85384708e-07	6.37228035e-08
3.88           	6.24384208e-08	1.60115878e+00	1.44176410e-07	1.34526626e-07	9.64978415e-09
3.9            	6.42251716e-08	1.60027862e+00	1.78411052e-07	1.53430697e-07	2.49803543e-08
3.92           	6.61334483e-08	1.59936880e+00	1.71712330e-07	1.51989614e-07	1.97227169e-08
3.94           	6.81574070e-08	1.59844918e+00	2.09227360e-07	1.72771087e-07	3.64562732e-08
3.96           	7.02607408e-08	1.59753072e+00	2.12563826e-07	1.76542654e-07	3.60211721e-08
3.98           	7.24094001e-08	1.59670288e+00	2.12545230e-07	1.78682015e-07	3.38632149e-08
4              	7.45776765e-08	1.59554016e+00	2.05331787e-07	1.77243570e-07	2.80882169e-08
4.02           	7.68176972e-08	1.59489087e+00	1.51095986e-07	1.52365690e-07	-1.26970417e-09
4.04           	7.90024908e-08	1.59359848e+00	-9.90952843e-08	2.94548487e-08	-1.28550133e-07
4.06           	8.12651848e-08	1.59259300e+00	3.36189599e-07	2.49359984e-07	8.68296147e-08
4.08           	8.35149038e-08	1.59159748e+00	-2.07594677e-07	-2.02824347e-08	-1.87312242e-07
4.1            	8.57969664e-08	1.59062953e+00	-8.12106309e-08	4.51916510e-08	-1.26402282e-07
4.12           	8.81745083e-08	1.58964305e+00	1.29601895e-08	9.46546031e-08	-8.16944135e-08
4.14           	1.14486235e-07	1.58864974e+00	4.65334177e-08	1.37752944e-07	-9.12195266e-08
4.16           	1.42688057e-07	1.58765615e+00	-2.13245757e-08	1.32025769e-07	-1.53350344e-07
4.18           	1.68821444e-07	1.58666031e+00	-1.14264887e-07	1.11689000e-07	-2.25953887e-07
4.2            	1.91509374e-07	1.58565503e+00	-1.30498727e-07	1.26260011e-07	-2.56758738e-07
4.22           	2.10470105e-07	1.58460943e+00	-3.35779201e-08	1.93681145e-07	-2.27259065e-07
4.24           	2.26007378e-07	1.58367508e+00	-2.71337692e-07	9.03385318e-08	-3.61676224e-07
4.26           	2.38581358e-07	1.58271725e+00	-4.29980459e-08	2.17082335e-07	-2.60080381e-07
4.28           	2.48667929e-07	1.58173519e+00	-1.38726531e-08	2.41731602e-07	-2.55604255e-07
4.3            	2.56768319e-07	1.58070688e+00	-1.86760816e-07	1.63387911e-07	-3.50148728e-07
4.32           	2.63235464e-07	1.57969967e+00	-4.20897077e-07	5.27869253e-08	-4.73684002e-07
4.34           	2.68433240e-07	1.57871360e+00	-1.38424367e-07	1.99221056e-07	-3.37645423e-07
4.36           	2.72592052e-07	1.57765910e+00	-6.17455531e-09	2.69504774e-07	-2.75679329e-07
4.38           	2.75916431e-07	1.57678145e+00	4.17923812e-08	2.96812622e-07	-2.55020240e-07
4.4            	2.78540185e-07	1.57572776e+00	1.26852283e-07	3.41966326e-07	-2.15114043e-07
4.42           	2.80626842e-07	1.57473045e+00	5.23613144e-08	3.06807500e-07	-2.54446185e-07
4.44           	2.82361847e-07	1.57377553e+00	1.00097195e-06	7.82847824e-07	2.18124131e-07
4.46           	2.83694610e-07	1.57271448e+00	-1.11258007e-06	-2.72595427e-07	-8.39984648e-07
4.48           	2.84737252e-07	1.57165213e+00	4.41256490e-07	5.05365497e-07	-6.41090068e-08
4.5            	2.87648101e-07	1.57081883e+00	-4.30785510e-09	2.85494173e-07	-2.89802028e-07
4.52           	2.88262088e-07	1.56961875e+00	1.10524579e-06	8.40884982e-07	2.64360806e-07
4.54           	2.86203467e-07	1.56853034e+00	-6.89728292e-07	-5.86606791e-08	-6.31067613e-07
4.56           	2.81318425e-07	1.56751928e+00	4.05693865e-07	4.84165357e-07	-7.84714919e-08
4.58           	2.74014275e-07	1.56651389e+00	1.23279904e-07	3.35654227e-07	-2.12374323e-07
4.6            	2.65228440e-07	1.56558077e+00	1.19643219e-06	8.63444537e-07	3.32987657e-07
4.62           	2.55572276e-07	1.56460631e+00	1.02145837e-07	3.06645195e-07	-2.04499357e-07
4.64           	2.45476988e-07	1.56362291e+00	2.48835048e-07	3.69894512e-07	-1.21059464e-07
4.66           	2.32857830e-07	1.56263358e+00	2.74709368e-07	3.70212514e-07	-9.55031462e-08
4.68           	2.20625116e-07	1.56164638e+00	2.58202358e-07	3.49726295e-07	-9.15239369e-08
4.7            	2.08862082e-07	1.56066091e+00	2.43062598e-07	3.30393381e-07	-8.73307828e-08
4.72           	1.97605091e-07	1.55967726e+00	2.47198897e-07	3.21204539e-07	-7.40056422e-08
4.74           	1.86793154e-07	1.55866968e+00	2.75035474e-07	3.24310891e-07	-4.92754167e-08
4.76           	1.76347794e-07	1.55768545e+00	1.95289218e-07	2.73992403e-07	-7.87031851e-08
4.78           	1.66219021e-07	1.55680236e+00	2.76210014e-08	1.80029522e-07	-1.52408520e-07
4.8            	1.56397707e-07	1.55584918e+00	8.91955824e-08	2.00995498e-07	-1.11799916e-07
4.82           	1.46907874e-07	1.55487000e+00	7.89367737e-08	1.86376261e-07	-1.07439488e-07
4.84           	1.37757991e-07	1.55389100e+00	9.82342765e-08	1.86875129e-07	-8.86408530e-08
4.86           	1.28954807e-07	1.55292277e+00	-2.29461946e-08	1.17481709e-07	-1.40427904e-07
4.88           	1.20503178e-07	1.55195410e+00	-2.28245048e-07	6.38065432e-09	-2.34625702e-07
4.9            	1.12419500e-07	1.55098718e+00	-2.74196517e-07	-2.46787586e-08	-2.49517759e-07
4.92           	1.04679491e-07	1.55002524e+00	-2.62365303e-07	-2.65031607e-08	-2.35862142e-07
4.94           	9.72579842e-08	1.54906884e+00	-2.90857489e-07	-4.81707602e-08	-2.42686728e-07
4.96           	9.01245189e-08	1.54814464e+00	-4.20478657e-07	-1.20114810e-07	-3.00363847e-07
4.98           	8.32468106e-08	1.54711284e+00	-4.86162280e-08	5.89386966e-08	-1.07554925e-07
5              	7.66015349e-08	1.54620412e+00	-4.65197948e-07	-1.55997439e-07	-3.09200509e-07
5.02           	7.01589376e-08	1.54530180e+00	-2.78897486e-07	-6.92898055e-08	-2.09607681e-07
5.04           	6.39015994e-08	1.54436689e+00	-2.97872909e-07	-8.50348550e-08	-2.12838054e-07
5.06           	5.78066489e-08	1.54345238e+00	-3.22326529e-07	-1.03356616e-07	-2.18969913e-07
5.08           	5.18597613e-08	1.54260969e+00	-3.36523543e-07	-1.16402010e-07	-2.20121533e-07
5.1            	4.60268013e-08	1.54089036e+00	-4.39547694e-07	-1.73747046e-07	-2.65800648e-07
5.12           	4.02981212e-08	1.54055943e+00	-7.38355149e-07	-3.28879454e-07	-4.09475696e-07
5.14           	3.46807966e-08	1.53970745e+00	1.99721819e-07	1.34541706e-07	6.51801130e-08
5.16           	2.92030665e-08	1.53879941e+00	-6.25104974e-07	-2.83349420e-07	-3.41755553e-07
5.18           	2.38447286e-08	1.53788672e+00	-5.03947767e-07	-2.28129155e-07	-2.75818612e-07
