# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
1              	-4.69375815e-08	2.78572133e-01	-2.48680673e-06	-1.29034095e-06	-1.19646578e-06
1.02           	-4.78108083e-08	2.83060135e-01	3.13223452e-06	1.51830645e-06	1.61392807e-06
1.04           	-4.86793697e-08	2.87677691e-01	5.17283985e-08	-2.28151705e-08	7.45435690e-08
1.06           	-5.00367066e-08	2.92353698e-01	3.01143494e-06	1.45568076e-06	1.55575418e-06
1.08           	-5.16691089e-08	2.97194938e-01	-2.29152342e-07	-1.66245280e-07	-6.29070622e-08
1.1            	-5.32796271e-08	3.01960563e-01	-9.13868265e-07	-5.10213760e-07	-4.03654505e-07
1.12           	-5.48799536e-08	3.06365271e-01	-4.27261467e-06	-2.19118729e-06	-2.08142738e-06
1.14           	-5.56107256e-08	3.11469422e-01	-1.06179005e-05	-5.36456096e-06	-5.25333951e-06
1.16           	-5.64522986e-08	3.15720108e-01	-5.06926891e-06	-2.59108676e-06	-2.47818216e-06
1.18           	-5.71233680e-08	3.21101267e-01	-3.36119349e-06	-1.73772011e-06	-1.62347338e-06
1.2            	-5.79276109e-08	3.26657123e-01	4.75737949e-06	2.32076214e-06	2.43661736e-06
1.22           	-5.89599630e-08	3.31928748e-01	9.98606084e-06	4.93407045e-06	5.05199038e-06
1.24           	-5.98653768e-08	3.38231269e-01	1.36489580e-05	6.76461361e-06	6.88434437e-06
1.26           	-6.03051756e-08	3.44961841e-01	7.18455718e-06	3.53197341e-06	3.65258377e-06
1.28           	-6.09277072e-08	3.53744921e-01	5.50915067e-06	2.69364763e-06	2.81550304e-06
1.3            	-6.10806065e-08	3.60509019e-01	5.72313131e-06	2.80048505e-06	2.92264626e-06
1.32           	-6.12679059e-08	3.67288223e-01	9.75437232e-06	4.81591826e-06	4.93845407e-06
1.34           	-6.16192382e-08	3.70949006e-01	8.62662237e-06	4.25169195e-06	4.37493042e-06
1.36           	-6.21146065e-08	3.76296647e-01	7.04642805e-06	3.46109942e-06	3.58532863e-06
1.38           	-6.61436364e-08	3.82150182e-01	7.24953417e-06	3.55862345e-06	3.69091072e-06
1.4            	-6.43031495e-08	3.88270592e-01	5.81009327e-06	2.84074348e-06	2.96934978e-06
1.42           	-6.65975385e-08	3.94440363e-01	7.00659129e-06	3.43669811e-06	3.56989318e-06
1.44           	-7.13970511e-08	4.01079531e-01	7.97200952e-06	3.91460771e-06	4.05740181e-06
1.46           	-7.21258614e-08	4.09352756e-01	1.36695290e-05	6.76263862e-06	6.90689035e-06
1.48           	-7.29884160e-08	4.16696571e-01	1.26806445e-05	6.26733386e-06	6.41331069e-06
1.5            	-7.43829918e-08	4.22426048e-01	1.32001928e-05	6.52571340e-06	6.67447938e-06
1.52           	-7.48631320e-08	4.29315411e-01	7.13635574e-06	3.49331474e-06	3.64304100e-06
1.54           	-7.49415464e-08	4.38726918e-01	1.06283502e-05	5.23923354e-06	5.38911663e-06
1.56           	-7.51083591e-08	4.45848971e-01	1.44684508e-05	7.15911702e-06	7.30933374e-06
1.58           	-7.51617995e-08	4.55717133e-01	1.59879717e-05	7.91882405e-06	8.06914765e-06
1.6            	-7.51929285e-08	4.59469674e-01	1.77095232e-05	8.77956869e-06	8.92995455e-06
1.62           	-7.93078425e-08	4.63866086e-01	1.53610972e-05	7.60124074e-06	7.75985643e-06
1.64           	-9.00989835e-08	4.71774181e-01	1.23374534e-05	6.07862773e-06	6.25882569e-06
1.66           	-1.06040655e-07	4.80403060e-01	1.16156975e-05	5.70180809e-06	5.91388940e-06
1.68           	-1.19380936e-07	4.88512291e-01	5.54056544e-06	2.65090178e-06	2.88966366e-06
1.7            	-1.27129955e-07	4.95276571e-01	-1.18581584e-05	-6.05620917e-06	-5.80194926e-06
1.72           	-1.30300576e-07	5.03044743e-01	-1.22911654e-05	-6.27588327e-06	-6.01528212e-06
1.74           	-1.29578697e-07	5.14393302e-01	1.72544654e-06	7.33144572e-07	9.92301965e-07
1.76           	-1.25241199e-07	5.23321989e-01	1.54070486e-05	7.57828308e-06	7.82876548e-06
1.78           	-1.32426715e-07	5.30647192e-01	6.39478246e-05	3.18414856e-05	3.21063390e-05
1.8            	-1.23545683e-07	5.38991280e-01	1.23686272e-05	6.06076790e-06	6.30785927e-06
1.82           	-1.03894607e-07	5.49595508e-01	4.30079614e-06	2.04650346e-06	2.25429268e-06
1.84           	-8.09408302e-08	5.59245959e-01	6.48059446e-06	3.15935640e-06	3.32123806e-06
1.86           	-6.46463937e-08	5.67862275e-01	-1.99269573e-05	-1.00281250e-05	-9.89883224e-06
1.88           	-5.27241143e-08	5.75858177e-01	6.64110185e-06	3.26782681e-06	3.37327504e-06
1.9            	-4.66636666e-08	5.84293605e-01	1.94961576e-05	9.70141511e-06	9.79474245e-06
1.92           	-4.68292182e-08	5.93387317e-01	2.34745626e-05	1.16904521e-05	1.17841105e-05
1.94           	-6.53674134e-08	6.04055852e-01	2.65605347e-05	1.32148999e-05	1.33456348e-05
1.96           	-7.79980401e-08	6.18456483e-01	4.21431369e-05	2.09935704e-05	2.11495665e-05
1.98           	-6.56508972e-08	6.22220582e-01	1.34038169e-06	6.04539950e-07	7.35841744e-07
2              	-5.64315954e-08	6.30496693e-01	2.13486840e-05	1.06179104e-05	1.07307736e-05
2.02           	-3.89416613e-08	6.40615149e-01	2.80343680e-05	1.39782423e-05	1.40561257e-05
2.04           	2.08607067e-08	6.51385470e-01	3.04982781e-05	1.52699997e-05	1.52282783e-05
2.06           	6.34989864e-08	6.62379766e-01	4.09826945e-05	2.05548462e-05	2.04278482e-05
2.08           	5.09808281e-08	6.71285609e-01	1.85576894e-05	9.32982553e-06	9.22786388e-06
2.1            	2.32160782e-08	6.82391712e-01	4.06834524e-05	2.03649423e-05	2.03185101e-05
2.12           	3.17213287e-09	6.92339552e-01	3.06503686e-05	1.53283564e-05	1.53220122e-05
2.14           	-1.63784704e-08	7.05282729e-01	4.10052137e-05	2.04862284e-05	2.05189853e-05
2.16           	-3.54515724e-08	7.14116826e-01	4.72384313e-05	2.35837641e-05	2.36546672e-05
2.18           	-5.42032759e-08	7.21518388e-01	4.83246322e-05	2.41081128e-05	2.42165194e-05
2.2            	-7.27247949e-08	7.30125944e-01	4.74777893e-05	2.36661699e-05	2.38116194e-05
2.22           	-9.03448368e-08	7.41404601e-01	4.75616318e-05	2.36904710e-05	2.38711607e-05
2.24           	-1.05953147e-07	7.52590948e-01	6.16836660e-05	3.07358799e-05	3.09477861e-05
2.26           	-1.19294572e-07	7.57861459e-01	5.25216549e-05	2.61415329e-05	2.63801220e-05
2.28           	-1.29111970e-07	7.65773713e-01	4.69480738e-05	2.33449249e-05	2.36031489e-05
2.3            	-1.34844996e-07	7.75982696e-01	7.29490259e-05	3.63396680e-05	3.66093579e-05
2.32           	-1.41267167e-07	7.88564192e-01	6.70203286e-05	3.33688971e-05	3.36514314e-05
2.34           	-1.40196218e-07	7.97913826e-01	6.04255338e-05	3.00725707e-05	3.03529631e-05
2.36           	-1.38862646e-07	8.05923725e-01	6.20266155e-05	3.08744451e-05	3.11521704e-05
2.38           	-1.21573115e-07	8.20151868e-01	5.62784621e-05	2.80176579e-05	2.82608042e-05
2.4            	-9.43960247e-08	8.31536345e-01	4.00741571e-05	1.99426825e-05	2.01314746e-05
2.42           	-6.64017839e-08	8.39530962e-01	4.16236690e-05	2.07454327e-05	2.08782363e-05
2.44           	-3.56151734e-08	8.48752420e-01	6.79606740e-05	3.39447218e-05	3.40159522e-05
2.46           	-2.16260428e-08	8.55713159e-01	1.46539729e-05	7.30536039e-06	7.34861248e-06
2.48           	-4.29818622e-08	8.64114196e-01	1.33480511e-05	6.63104367e-06	6.71700739e-06
2.5            	-7.88266080e-08	8.72784865e-01	1.61182254e-05	7.98028608e-06	8.13793930e-06
2.52           	-8.80431301e-08	8.82003463e-01	2.33324811e-05	1.15781974e-05	1.17542837e-05
2.54           	-1.04164647e-07	8.92528117e-01	-5.62647126e-06	-2.91740028e-06	-2.70907098e-06
2.56           	-1.16450977e-07	8.93675587e-01	1.46161304e-06	6.14355541e-07	8.47257495e-07
2.58           	-1.30921212e-07	9.01310053e-01	1.88155057e-05	9.27683165e-06	9.53867408e-06
2.6            	-1.47521351e-07	9.07041732e-01	2.35186037e-05	1.16117805e-05	1.19068232e-05
2.62           	-1.66708590e-07	9.13308975e-01	2.65366222e-05	1.31016025e-05	1.34350197e-05
2.64           	-1.88594304e-07	9.19734278e-01	2.33115749e-05	1.14671932e-05	1.18443818e-05
2.66           	-2.15473031e-07	9.26566071e-01	1.94176307e-05	9.49334234e-06	9.92428840e-06
2.68           	-2.39856534e-07	9.31594837e-01	4.46275044e-06	1.99151869e-06	2.47123175e-06
2.7            	-2.55988590e-07	9.37064398e-01	7.78095351e-06	3.63448816e-06	4.14646534e-06
2.72           	-2.49582869e-07	9.42713012e-01	3.29181462e-05	1.62094902e-05	1.67086560e-05
2.74           	-2.07697475e-07	9.48180360e-01	5.00450353e-05	2.48148202e-05	2.52302151e-05
2.76           	-1.81560721e-07	9.53948505e-01	1.26506722e-05	6.14377536e-06	6.50689681e-06
2.78           	-1.63071872e-07	9.53866411e-01	1.42673749e-05	6.97061556e-06	7.29675930e-06
2.8            	-1.51586899e-07	9.59435996e-01	6.30598089e-05	3.13783176e-05	3.16814914e-05
2.82           	-1.45536827e-07	9.65518051e-01	5.86353102e-05	2.91721183e-05	2.94631919e-05
2.84           	-1.41697812e-07	9.69394511e-01	9.83259915e-05	4.90212979e-05	4.93046936e-05
2.86           	-1.41875948e-07	9.75291081e-01	4.45027455e-05	2.21094968e-05	2.23932487e-05
2.88           	-1.38650601e-07	9.80243243e-01	4.74277579e-05	2.35752283e-05	2.38525295e-05
2.9            	-1.38653247e-07	9.87953782e-01	3.72284159e-05	1.84755547e-05	1.87528612e-05
2.92           	-1.37636938e-07	9.81473153e-01	3.02260479e-05	1.49753870e-05	1.52506609e-05
2.94           	-1.36938189e-07	9.82194059e-01	3.78184129e-05	1.87722682e-05	1.90461446e-05
2.96           	-1.36702433e-07	9.83894961e-01	5.10617970e-05	2.53941961e-05	2.56676009e-05
2.98           	-1.37161328e-07	9.86768031e-01	4.79944615e-05	2.38600694e-05	2.41343921e-05
3              	-1.38008023e-07	9.89488249e-01	5.60007587e-05	2.78623713e-05	2.81383874e-05
3.02           	-1.38790044e-07	9.91706078e-01	5.75336844e-05	2.86280521e-05	2.89056322e-05
3.04           	-1.39014281e-07	9.93019046e-01	5.79113341e-05	2.88166528e-05	2.90946814e-05
3.06           	-1.41248615e-07	9.93125029e-01	5.80578170e-05	2.88876599e-05	2.91701571e-05
3.08           	-1.43382082e-07	9.92997056e-01	6.26269523e-05	3.11700941e-05	3.14568582e-05
3.1            	-1.68404815e-07	9.95200016e-01	4.44679502e-05	2.20655703e-05	2.24023799e-05
3.12           	-2.30527602e-07	9.94547527e-01	4.52288943e-05	2.23839196e-05	2.28449748e-05
3.14           	-2.70952473e-07	9.96232577e-01	5.30935026e-05	2.62757988e-05	2.68177038e-05
3.16           	-2.98485334e-07	9.95087785e-01	5.25371896e-05	2.59701095e-05	2.65670801e-05
3.18           	-3.22390819e-07	9.95068359e-01	5.86578204e-05	2.90065194e-05	2.96513010e-05
3.2            	-3.22680398e-07	9.97002299e-01	5.89524558e-05	2.91535475e-05	2.97989083e-05
3.22           	-2.92956501e-07	1.00057872e+00	6.66950807e-05	3.30545839e-05	3.36404969e-05
3.24           	-2.44404022e-07	1.00260792e+00	6.04644250e-05	2.99878085e-05	3.04766165e-05
3.26           	-2.57830745e-07	1.00185369e+00	6.34333088e-05	3.14588237e-05	3.19744851e-05
3.28           	-2.71413097e-07	1.00133093e+00	-1.40805890e-05	-7.31170758e-06	-6.76888139e-06
3.3            	-2.60823202e-07	9.98599142e-01	5.98229223e-05	2.96506379e-05	3.01722844e-05
3.32           	-2.68335850e-07	9.96964490e-01	6.46558881e-05	3.20596082e-05	3.25962799e-05
3.34           	-2.76759339e-07	9.95745863e-01	5.88310961e-05	2.91387887e-05	2.96923074e-05
3.36           	-2.85067890e-07	9.94005598e-01	5.19293373e-05	2.56796008e-05	2.62497365e-05
3.38           	-2.88334649e-07	9.93888059e-01	5.10905993e-05	2.52569650e-05	2.58336343e-05
3.4            	-2.95029617e-07	9.93677583e-01	5.18109684e-05	2.56104546e-05	2.62005138e-05
3.42           	-3.01227688e-07	9.93696234e-01	5.32548120e-05	2.63261783e-05	2.69286337e-05
3.44           	-3.05860263e-07	9.92760646e-01	3.66267397e-05	1.80075096e-05	1.86192301e-05
3.46           	-3.10667214e-07	9.89390182e-01	2.60525932e-05	1.27156294e-05	1.33369638e-05
3.48           	-3.06653382e-07	9.87181288e-01	5.69489461e-05	2.81678197e-05	2.87811264e-05
3.5            	-3.07682257e-07	9.86357655e-01	5.12552886e-05	2.53199620e-05	2.59353265e-05
3.52           	-3.11241233e-07	9.85173967e-01	5.23819298e-05	2.58797237e-05	2.65022062e-05
3.54           	-3.09057914e-07	9.83564563e-01	4.83452690e-05	2.38635766e-05	2.44816924e-05
3.56           	-2.99210762e-07	9.82338951e-01	3.69848709e-05	1.81932247e-05	1.87916462e-05
3.58           	-3.01009162e-07	9.79242995e-01	6.32714138e-05	3.13346977e-05	3.19367160e-05
3.6            	-2.94146397e-07	9.77462876e-01	6.29133820e-05	3.11625446e-05	3.17508374e-05
3.62           	-2.81852206e-07	9.76367255e-01	6.09808187e-05	3.02085572e-05	3.07722616e-05
3.64           	-2.70797997e-07	9.74114522e-01	6.61119745e-05	3.27851892e-05	3.33267852e-05
3.66           	-2.60936017e-07	9.73053019e-01	6.91548735e-05	3.43165007e-05	3.48383727e-05
3.68           	-2.51957728e-07	9.72957276e-01	6.76577137e-05	3.35768991e-05	3.40808146e-05
3.7            	-2.45584425e-07	9.70789778e-01	6.69854264e-05	3.32471288e-05	3.37382976e-05
3.72           	-2.37425537e-07	9.67708439e-01	7.47649055e-05	3.71450272e-05	3.76198783e-05
3.74           	-2.30911850e-07	9.64561053e-01	7.61150594e-05	3.78266178e-05	3.82884415e-05
3.76           	-2.27733710e-07	9.63349317e-01	8.27747208e-05	4.11596267e-05	4.16150941e-05
3.78           	-2.27620437e-07	9.61417470e-01	8.03779844e-05	3.99613718e-05	4.04166126e-05
3.8            	-2.52853363e-07	9.60299164e-01	9.75201767e-05	4.85072350e-05	4.90129417e-05
3.82           	-2.73338410e-07	9.59520178e-01	8.50512242e-05	4.22522737e-05	4.27989505e-05
3.84           	-2.57201335e-07	9.56156017e-01	8.64950146e-05	4.29903060e-05	4.35047086e-05
3.86           	-2.48284381e-07	9.53151294e-01	8.56468560e-05	4.25751436e-05	4.30717124e-05
3.88           	-2.45791604e-07	9.51469765e-01	8.30365419e-05	4.12724793e-05	4.17640625e-05
3.9            	-2.47681072e-07	9.50004249e-01	9.62139558e-05	4.78592968e-05	4.83546590e-05
3.92           	-2.50050289e-07	9.48744767e-01	9.02777667e-05	4.48888331e-05	4.53889336e-05
3.94           	-2.53738537e-07	9.43780380e-01	9.48315151e-05	4.71620190e-05	4.76694961e-05
3.96           	-2.57834969e-07	9.43101692e-01	9.96309619e-05	4.95576460e-05	5.00733159e-05
3.98           	-2.59497805e-07	9.40222085e-01	7.38370080e-05	3.66590062e-05	3.71780018e-05
4              	-2.62866798e-07	9.37361357e-01	1.13187039e-04	5.63306527e-05	5.68563863e-05
4.02           	-2.65965901e-07	9.35791051e-01	9.21722210e-05	4.58201446e-05	4.63520764e-05
4.04           	-2.68822559e-07	9.35071937e-01	1.11134192e-04	5.52982733e-05	5.58359184e-05
4.06           	-2.71424297e-07	9.34873633e-01	1.08849886e-04	5.41535189e-05	5.46963675e-05
4.08           	-2.73827333e-07	9.32573140e-01	7.57615351e-05	3.76069402e-05	3.81545949e-05
4.1            	-2.76153927e-07	9.30726023e-01	1.17477846e-04	5.84627690e-05	5.90150768e-05
4.12           	-2.78171119e-07	9.29096898e-01	9.82899595e-05	4.88668087e-05	4.94231509e-05
4.14           	-2.80215566e-07	9.26381984e-01	8.33894053e-05	4.14144871e-05	4.19749182e-05
4.16           	-2.82161595e-07	9.24099752e-01	8.52961488e-05	4.23659128e-05	4.29302360e-05
4.18           	-2.83838218e-07	9.22036664e-01	8.80789827e-05	4.37556531e-05	4.43233296e-05
4.2            	-2.85087363e-07	9.20085234e-01	8.79468257e-05	4.36883255e-05	4.42585002e-05
4.22           	-2.85196320e-07	9.17975638e-01	9.10635610e-05	4.52465842e-05	4.58169768e-05
4.24           	-2.85023700e-07	9.15225026e-01	1.00959946e-04	5.01949493e-05	5.07649967e-05
4.26           	-2.84700972e-07	9.12545736e-01	1.05045886e-04	5.22382422e-05	5.28076441e-05
4.28           	-2.84256382e-07	9.12388449e-01	9.25246192e-05	4.59780532e-05	4.65465660e-05
4.3            	-2.83815488e-07	9.09544069e-01	7.58437546e-05	3.76380618e-05	3.82056928e-05
4.32           	-2.83416918e-07	9.07752565e-01	1.06179945e-04	5.28065553e-05	5.33733892e-05
4.34           	-2.83319790e-07	9.05118158e-01	1.05961815e-04	5.26975880e-05	5.32642275e-05
4.36           	-2.83456966e-07	9.02392565e-01	1.06123008e-04	5.27780470e-05	5.33449609e-05
4.38           	-2.83778830e-07	9.02213248e-01	1.04259377e-04	5.18459096e-05	5.24134673e-05
4.4            	-2.83578751e-07	9.00999028e-01	9.44981408e-05	4.69654917e-05	4.75326492e-05
4.42           	-2.83767516e-07	8.99168855e-01	1.02078261e-04	5.07553632e-05	5.13228982e-05
4.44           	-2.84098433e-07	8.97762228e-01	1.14456486e-04	5.69441443e-05	5.75123412e-05
4.46           	-2.84417687e-07	8.95805232e-01	1.09537685e-04	5.44844246e-05	5.50532600e-05
4.48           	-2.84722385e-07	8.93726920e-01	1.08062265e-04	5.37464102e-05	5.43158550e-05
4.5            	-2.85011687e-07	8.91814670e-01	1.14527830e-04	5.69789033e-05	5.75489266e-05
4.52           	-2.85312224e-07	8.89603726e-01	1.06985394e-04	5.32073849e-05	5.37780093e-05
4.54           	-2.85512154e-07	8.87138514e-01	9.84078333e-05	4.89184045e-05	4.94894288e-05
4.56           	-2.85715946e-07	8.85216116e-01	1.19027225e-04	5.92278967e-05	5.97993286e-05
4.58           	-2.85819231e-07	8.82953533e-01	1.16123030e-04	5.77756955e-05	5.83473340e-05
4.6            	-2.85745765e-07	8.80635017e-01	1.25199489e-04	6.23139986e-05	6.28854901e-05
4.62           	-2.85484685e-07	8.80289645e-01	1.10192014e-04	5.48105222e-05	5.53814915e-05
4.64           	-2.84919706e-07	8.78701506e-01	1.25177333e-04	6.23037468e-05	6.28735862e-05
4.66           	-2.84533331e-07	8.76891348e-01	1.36975214e-04	6.82030738e-05	6.87721405e-05
4.68           	-2.84281382e-07	8.75205244e-01	1.36326929e-04	6.78791830e-05	6.84477457e-05
4.7            	-2.84064016e-07	8.73327113e-01	1.19343288e-04	5.93875801e-05	5.99557081e-05
4.72           	-2.83862860e-07	8.71331907e-01	1.18071636e-04	5.87519550e-05	5.93196807e-05
4.74           	-2.83741878e-07	8.69256326e-01	1.20095609e-04	5.97640624e-05	6.03315461e-05
4.76           	-2.83706884e-07	8.66754969e-01	1.21942324e-04	6.06874552e-05	6.12548689e-05
4.78           	-2.83738656e-07	8.65842591e-01	1.22646036e-04	6.10392793e-05	6.16067566e-05
4.8            	-2.83769483e-07	8.64082784e-01	1.18405041e-04	5.89187510e-05	5.94862900e-05
4.82           	-2.83787754e-07	8.62213294e-01	1.23832711e-04	6.16325678e-05	6.22001433e-05
4.84           	-2.83807495e-07	8.60355706e-01	1.24495299e-04	6.19638418e-05	6.25314568e-05
4.86           	-2.83817967e-07	8.58509011e-01	1.26470435e-04	6.29513995e-05	6.35190355e-05
4.88           	-2.83850003e-07	8.56727369e-01	1.30908819e-04	6.51705596e-05	6.57382596e-05
4.9            	-2.83847396e-07	8.54757509e-01	7.85718890e-05	3.90020971e-05	3.95697919e-05
4.92           	-2.83746404e-07	8.52739844e-01	1.30957133e-04	6.51948203e-05	6.57623131e-05
4.94           	-2.84028872e-07	8.50129286e-01	1.23727224e-04	6.15795830e-05	6.21476407e-05
4.96           	-2.84447017e-07	8.47709798e-01	1.35154618e-04	6.72928621e-05	6.78617562e-05
4.98           	-2.84947915e-07	8.47175848e-01	1.37112922e-04	6.82715129e-05	6.88414087e-05
5              	-2.85514667e-07	8.45555487e-01	1.32575880e-04	6.60024251e-05	6.65734545e-05
5.02           	-2.86147372e-07	8.43921121e-01	1.35947857e-04	6.76877810e-05	6.82600758e-05
5.04           	-2.86808285e-07	8.42262642e-01	1.33291538e-04	6.63589608e-05	6.69325774e-05
5.06           	-2.87516359e-07	8.40575840e-01	1.33697246e-04	6.65611066e-05	6.71361393e-05
5.08           	-2.88322295e-07	8.38932541e-01	1.36460468e-04	6.79419117e-05	6.85185563e-05
5.1            	-2.89133980e-07	8.37248614e-01	1.30908126e-04	6.51649288e-05	6.57431968e-05
5.12           	-2.90152543e-07	8.35673465e-01	1.58692039e-04	7.90558670e-05	7.96361721e-05
5.14           	-2.91095609e-07	8.34150389e-01	1.35914860e-04	6.76663343e-05	6.82485255e-05
5.16           	-2.92181399e-07	8.32569367e-01	1.52154671e-04	7.57851542e-05	7.63695170e-05
5.18           	-2.93197541e-07	8.30962638e-01	1.30140619e-04	6.47771117e-05	6.53635068e-05
5.2            	-2.94248915e-07	8.29398132e-01	1.35051431e-04	6.72314664e-05	6.78199642e-05
5.22           	-2.95332674e-07	8.27807118e-01	1.38224548e-04	6.88169411e-05	6.94076064e-05
5.24           	-2.93248570e-07	8.26045535e-01	1.41878290e-04	7.06458963e-05	7.12323935e-05
