# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
0.38           	3.48964855e-08	8.57587006e-02	-1.09274530e-05	-5.42883004e-06	-5.49862301e-06
0.4            	3.74471220e-08	1.06753777e-01	-1.00921872e-05	-5.00864650e-06	-5.08354074e-06
0.42           	4.03841875e-08	1.24297459e-01	-1.13330584e-05	-5.62614503e-06	-5.70691341e-06
0.44           	4.25664904e-08	1.39052141e-01	-1.34038716e-05	-6.65936929e-06	-6.74450227e-06
0.46           	4.38602972e-08	1.51634262e-01	-9.32305760e-06	-4.61766850e-06	-4.70538910e-06
0.48           	4.46758341e-08	1.62368523e-01	-1.50109626e-05	-7.46080548e-06	-7.55015715e-06
0.5            	4.47090287e-08	1.71683151e-01	-1.44564543e-05	-7.18351813e-06	-7.27293618e-06
0.52           	4.05809731e-08	1.79776062e-01	-1.61254457e-05	-8.02214189e-06	-8.10330384e-06
0.54           	3.57333640e-08	1.86957831e-01	-1.62060313e-05	-8.06728228e-06	-8.13874901e-06
0.56           	3.09692285e-08	1.93393403e-01	-1.58120890e-05	-7.87507526e-06	-7.93701372e-06
0.58           	2.68383948e-08	1.99250119e-01	-1.33987069e-05	-6.67251506e-06	-6.72619185e-06
0.6            	2.32274958e-08	2.04672596e-01	-1.22764957e-05	-6.11502037e-06	-6.16147537e-06
0.62           	2.00708011e-08	2.09780730e-01	-1.02165622e-05	-5.08821028e-06	-5.12835188e-06
0.64           	1.72484356e-08	2.14900940e-01	-7.71211461e-06	-3.83880887e-06	-3.87330574e-06
0.66           	1.46700940e-08	2.19915758e-01	-6.75507826e-06	-3.36286903e-06	-3.39220922e-06
0.68           	1.23940095e-08	2.24690192e-01	9.13373824e-06	4.57926313e-06	4.55447511e-06
0.7            	9.85311553e-09	2.29293250e-01	-1.04228637e-05	-5.20157874e-06	-5.22128497e-06
0.72           	6.95062123e-09	2.33760932e-01	-1.20356044e-06	-5.94829597e-07	-6.08730839e-07
0.74           	3.68743091e-09	2.38170119e-01	-6.55751093e-06	-3.27506803e-06	-3.28244289e-06
0.76           	-5.87455326e-10	2.42600347e-01	-5.80270353e-06	-2.90193922e-06	-2.90076431e-06
0.78           	-5.76704748e-09	2.47168111e-01	-8.73323779e-06	-4.37238594e-06	-4.36085185e-06
0.8            	-1.09860949e-08	2.50983650e-01	-7.20489500e-06	-3.61343359e-06	-3.59146140e-06
0.82           	-1.67332286e-08	2.52166943e-01	-2.10361003e-06	-1.06853824e-06	-1.03507179e-06
0.84           	-2.24767421e-08	2.52822053e-01	-1.15396566e-05	-5.79230506e-06	-5.74735158e-06
0.86           	-2.81682857e-08	2.54241217e-01	-6.49989050e-06	-3.27811353e-06	-3.22177696e-06
0.88           	-3.33711359e-08	2.57946374e-01	-1.50997299e-05	-7.58323610e-06	-7.51649383e-06
0.9            	-3.74300942e-08	2.57287837e-01	-1.34633039e-05	-6.76908203e-06	-6.69422184e-06
0.92           	-4.05152582e-08	2.59863441e-01	-9.03814272e-06	-4.55958662e-06	-4.47855610e-06
0.94           	-4.35341550e-08	2.64210121e-01	9.74500079e-06	4.82896624e-06	4.91603455e-06
0.96           	-4.69779240e-08	2.68733867e-01	-2.83388866e-06	-1.46392226e-06	-1.36996641e-06
0.98           	-4.66764194e-08	2.72849606e-01	-4.53271061e-07	-2.73311950e-07	-1.79959111e-07
1              	-4.73730188e-08	2.77362555e-01	-6.92689135e-06	-3.51081869e-06	-3.41607265e-06
1.02           	-4.80156029e-08	2.81847418e-01	2.14466218e-06	1.02431549e-06	1.12034669e-06
1.04           	-4.89712535e-08	2.86441190e-01	-6.83976742e-07	-3.90959625e-07	-2.93017118e-07
1.06           	-5.00471072e-08	2.91109669e-01	7.85205624e-07	3.42555705e-07	4.42649919e-07
1.08           	-5.14881773e-08	2.95920203e-01	2.66858471e-06	1.28280418e-06	1.38578053e-06
1.1            	-5.28542196e-08	3.00771486e-01	-1.70820633e-06	-9.06957382e-07	-8.01248943e-07
1.12           	-5.44094718e-08	3.05104776e-01	-2.67387397e-06	-1.39134646e-06	-1.28252751e-06
1.14           	-5.54093483e-08	3.10188289e-01	-6.94238570e-06	-3.52660220e-06	-3.41578350e-06
1.16           	-5.62366426e-08	3.14468044e-01	-6.69407870e-06	-3.40327599e-06	-3.29080271e-06
1.18           	-5.69047844e-08	3.19762926e-01	-4.01839443e-06	-2.06610200e-06	-1.95229243e-06
1.2            	-5.75969238e-08	3.25308365e-01	4.25989016e-06	2.07234816e-06	2.18754200e-06
1.22           	-5.85408741e-08	3.30595652e-01	1.02911137e-05	5.08701598e-06	5.20409773e-06
1.24           	-5.95467238e-08	3.36742433e-01	1.41999971e-05	7.04045180e-06	7.15954525e-06
1.26           	-5.99119471e-08	3.43492896e-01	7.42103560e-06	3.65060585e-06	3.77042975e-06
1.28           	-6.06706185e-08	3.51898691e-01	5.49646035e-06	2.68755956e-06	2.80890079e-06
1.3            	-6.10502488e-08	3.59075631e-01	4.88227725e-06	2.38008837e-06	2.50218887e-06
1.32           	-3.12642996e-08	3.65213874e-01	1.28770908e-05	6.40728111e-06	6.46980971e-06
1.34           	-6.24989112e-08	3.69594246e-01	7.01560425e-06	3.44530321e-06	3.57030104e-06
1.36           	-6.31711479e-08	3.74840502e-01	6.23469257e-06	3.05417514e-06	3.18051743e-06
1.38           	-6.76764554e-08	3.80627195e-01	6.92727486e-06	3.39596097e-06	3.53131388e-06
1.4            	-6.60590894e-08	3.86698009e-01	5.01799700e-06	2.44293941e-06	2.57505759e-06
1.42           	-6.39390227e-08	3.92867367e-01	6.06502303e-06	2.96857249e-06	3.09645054e-06
1.44           	-7.19586960e-08	3.99246947e-01	6.11886866e-06	2.98747563e-06	3.13139303e-06
1.46           	-7.26701041e-08	4.07422917e-01	9.89542587e-06	4.87504283e-06	5.02038304e-06
1.48           	-7.35705547e-08	4.15217900e-01	1.62991185e-05	8.07598870e-06	8.22312981e-06
1.5            	-7.48869155e-08	4.20961468e-01	1.18000519e-05	5.82513905e-06	5.97491288e-06
1.52           	-7.55751349e-08	4.27435115e-01	9.26421754e-06	4.55653364e-06	4.70768391e-06
1.54           	-7.64508533e-08	4.36436746e-01	1.54331581e-05	7.64012821e-06	7.79302992e-06
1.56           	-7.69996548e-08	4.43875053e-01	1.37250090e-05	6.78550486e-06	6.93950417e-06
1.58           	-7.73801049e-08	4.53899993e-01	1.47587318e-05	7.30198579e-06	7.45674600e-06
1.6            	-7.76686686e-08	4.58141928e-01	1.53128277e-05	7.57874518e-06	7.73408252e-06
1.62           	-8.02162677e-08	4.62023872e-01	1.71223105e-05	8.48093899e-06	8.64137152e-06
1.64           	-8.86876403e-08	4.69811793e-01	1.16921977e-05	5.75741120e-06	5.93478648e-06
1.66           	-1.03681357e-07	4.78399043e-01	9.21373226e-06	4.50318477e-06	4.71054749e-06
1.68           	-7.60684288e-08	4.86718687e-01	8.81553367e-06	4.33169841e-06	4.48383526e-06
1.7            	-1.23224074e-07	4.93478182e-01	-1.49629802e-05	-7.60471417e-06	-7.35826603e-06
1.72           	-1.31872070e-07	5.01301523e-01	-4.29113637e-05	-2.15875539e-05	-2.13238098e-05
1.74           	-1.32706523e-07	5.11570778e-01	2.95153481e-05	1.46249675e-05	1.48903806e-05
1.76           	-1.29963210e-07	5.21517632e-01	1.80123216e-05	8.87619759e-06	9.13612401e-06
1.78           	-1.30440731e-07	5.28928827e-01	4.69521196e-05	2.33456191e-05	2.36065005e-05
1.8            	-1.34378065e-07	5.36892496e-01	9.76445502e-06	4.74784944e-06	5.01660557e-06
1.82           	-1.28211442e-07	5.46831248e-01	4.79694939e-06	2.27026326e-06	2.52668614e-06
1.84           	-1.04667347e-07	5.58468965e-01	7.01380683e-06	3.40223607e-06	3.61157076e-06
1.86           	-8.82913518e-08	5.67187786e-01	9.11981613e-07	3.67699455e-07	5.44282158e-07
1.88           	-7.48506519e-08	5.73056022e-01	1.06659279e-05	5.25811329e-06	5.40781459e-06
1.9            	-6.66241530e-08	5.81899640e-01	1.62551828e-05	8.06096725e-06	8.19421555e-06
1.92           	-6.42397152e-08	5.91117440e-01	1.98511666e-05	9.86134360e-06	9.98982303e-06
1.94           	-7.31442011e-08	6.01362969e-01	2.33980550e-05	1.16258833e-05	1.17721717e-05
1.96           	-7.12179892e-08	6.14608802e-01	3.60520971e-05	1.79548305e-05	1.80972665e-05
1.98           	-5.93770476e-08	6.23147904e-01	-2.73549461e-05	-1.37368501e-05	-1.36180960e-05
2              	-4.77446125e-08	6.28192073e-01	2.79702142e-05	1.39373625e-05	1.40328517e-05
2.02           	-3.82462318e-08	6.37972007e-01	3.25386586e-05	1.62310831e-05	1.63075755e-05
2.04           	-1.02051551e-08	6.48720197e-01	3.16136462e-05	1.57966180e-05	1.58170283e-05
2.06           	3.58802764e-08	6.59957150e-01	3.59846888e-05	1.80282247e-05	1.79564641e-05
2.08           	6.24044893e-08	6.68873494e-01	1.85711518e-05	9.34798038e-06	9.22317140e-06
2.1            	5.52814662e-08	6.79648513e-01	2.93026183e-05	1.47065906e-05	1.45960277e-05
2.12           	3.03130412e-08	6.90035264e-01	3.86995851e-05	1.93801056e-05	1.93194795e-05
2.14           	1.16523141e-08	7.01642174e-01	3.89154986e-05	1.94694016e-05	1.94460970e-05
2.16           	-6.66970494e-09	7.14019443e-01	4.20890868e-05	2.10378737e-05	2.10512131e-05
2.18           	-2.49468649e-08	7.18875891e-01	4.48335783e-05	2.23918423e-05	2.24417360e-05
2.2            	-4.28934757e-08	7.27875295e-01	4.56561354e-05	2.27851742e-05	2.28709612e-05
2.22           	-5.98104580e-08	7.38241132e-01	4.75586204e-05	2.37194998e-05	2.38391207e-05
2.24           	-7.57805840e-08	7.50714746e-01	5.39357299e-05	2.68920844e-05	2.70436456e-05
2.26           	-8.91074232e-08	7.56037903e-01	5.49637962e-05	2.73927907e-05	2.75710055e-05
2.28           	-9.95694266e-08	7.63530410e-01	5.28926674e-05	2.63467643e-05	2.65459031e-05
2.3            	-1.05403966e-07	7.73187089e-01	7.28539138e-05	3.63215529e-05	3.65323609e-05
2.32           	-1.12035200e-07	7.86114291e-01	6.78231209e-05	3.37995252e-05	3.40235956e-05
2.34           	-1.11275180e-07	7.95701840e-01	6.11217493e-05	3.04495995e-05	3.06721498e-05
2.36           	-1.10452566e-07	8.03174787e-01	6.18186009e-05	3.07988479e-05	3.10197530e-05
2.38           	-1.05141955e-07	8.17134253e-01	6.67233839e-05	3.32565500e-05	3.34668339e-05
2.4            	-7.83256381e-08	8.29174592e-01	3.54087655e-05	1.76260571e-05	1.77827084e-05
2.42           	-5.11233521e-08	8.37152848e-01	3.65787124e-05	1.82382328e-05	1.83404795e-05
2.44           	-4.00799600e-08	8.46185970e-01	3.82532288e-05	1.90865344e-05	1.91666944e-05
2.46           	-2.32943185e-10	8.53466775e-01	1.15706508e-05	5.78509247e-06	5.78555836e-06
2.48           	-3.42129271e-08	8.61670763e-01	1.18174637e-05	5.87451893e-06	5.94294479e-06
2.5            	-5.27591741e-08	8.70227175e-01	1.36955921e-05	6.79503686e-06	6.90055521e-06
2.52           	-6.05393495e-08	8.79282435e-01	1.98102068e-05	9.84456404e-06	9.96564274e-06
2.54           	-7.77573754e-08	8.90963353e-01	-2.37171969e-06	-1.26361722e-06	-1.10810247e-06
2.56           	-9.04542668e-08	8.91413337e-01	-5.42721805e-06	-2.80406329e-06	-2.62315476e-06
2.58           	-1.04940472e-07	8.98928698e-01	2.05653111e-05	1.01777151e-05	1.03875960e-05
2.6            	-1.21327389e-07	9.04519154e-01	2.51725550e-05	1.24649501e-05	1.27076049e-05
2.62           	-1.40272519e-07	9.11328498e-01	3.27522666e-05	1.62358608e-05	1.65164058e-05
2.64           	-1.62466570e-07	9.17434464e-01	2.11314328e-05	1.04032498e-05	1.07281830e-05
2.66           	-1.88462254e-07	9.24215780e-01	1.83547067e-05	8.98889109e-06	9.36581560e-06
2.68           	-2.13694106e-07	9.30023506e-01	-4.98485466e-07	-4.62936839e-07	-3.55486271e-08
2.7            	-2.28239782e-07	9.34697772e-01	2.73201486e-05	1.34318345e-05	1.38883141e-05
2.72           	-2.20455984e-07	9.40190969e-01	2.93916970e-05	1.44753925e-05	1.49163045e-05
2.74           	-1.83725771e-07	9.45675214e-01	4.10089629e-05	2.03207557e-05	2.06882072e-05
2.76           	-1.60433102e-07	9.52203040e-01	1.86090248e-05	9.14407930e-06	9.46494551e-06
2.78           	-1.43548612e-07	9.52699876e-01	-5.97128832e-06	-3.12919277e-06	-2.84209555e-06
2.8            	-1.32865227e-07	9.56394397e-01	6.72712452e-05	3.35027574e-05	3.37684878e-05
2.82           	-1.26982607e-07	9.62943261e-01	6.32549643e-05	3.15004995e-05	3.17544647e-05
2.84           	-1.23664744e-07	9.66799310e-01	6.17658205e-05	3.07592455e-05	3.10065750e-05
2.86           	-1.23078743e-07	9.73074171e-01	5.15901831e-05	2.56720128e-05	2.59181703e-05
2.88           	-1.19756810e-07	9.77781868e-01	5.41182129e-05	2.69393496e-05	2.71788632e-05
2.9            	-1.18833699e-07	9.85704241e-01	3.93748979e-05	1.95686153e-05	1.98062827e-05
2.92           	-1.18240799e-07	9.81012411e-01	3.72809779e-05	1.85222481e-05	1.87587297e-05
2.94           	-1.18778929e-07	9.80901129e-01	4.61724287e-05	2.29674354e-05	2.32049933e-05
2.96           	-1.18617988e-07	9.81929874e-01	4.60956471e-05	2.29292056e-05	2.31664416e-05
2.98           	-1.18817758e-07	9.84604493e-01	4.33693502e-05	2.15658573e-05	2.18034929e-05
3              	-1.19335169e-07	9.87443885e-01	5.27529507e-05	2.62571402e-05	2.64958105e-05
3.02           	-1.19877824e-07	9.89794843e-01	5.48031329e-05	2.72816886e-05	2.75214443e-05
3.04           	-1.20862879e-07	9.91189527e-01	5.63039142e-05	2.80310942e-05	2.82728200e-05
3.06           	-1.22452387e-07	9.91407323e-01	5.50642067e-05	2.74096510e-05	2.76545557e-05
3.08           	-1.24185705e-07	9.90809947e-01	6.18551693e-05	3.08033989e-05	3.10517703e-05
3.1            	-1.29448393e-07	9.94344780e-01	4.43707208e-05	2.20559120e-05	2.23148088e-05
3.12           	-1.88257263e-07	9.93302137e-01	3.78809601e-05	1.87522228e-05	1.91287373e-05
3.14           	-2.26690092e-07	9.94399496e-01	5.60320028e-05	2.77893113e-05	2.82426915e-05
3.16           	-2.54981378e-07	9.93139698e-01	5.16770281e-05	2.55835327e-05	2.60934954e-05
3.18           	-2.81326861e-07	9.93518275e-01	3.96365754e-05	1.95369608e-05	2.00996145e-05
3.2            	-2.82428136e-07	9.95202954e-01	6.66793201e-05	3.30572319e-05	3.36220882e-05
3.22           	-2.59326176e-07	9.98559762e-01	6.36457462e-05	3.15635469e-05	3.20821993e-05
3.24           	-2.17047723e-07	1.00108025e+00	6.41621315e-05	3.18640181e-05	3.22981135e-05
3.26           	-2.34660662e-07	9.99904501e-01	5.87707208e-05	2.91506998e-05	2.96200211e-05
3.28           	-2.42244792e-07	1.00045518e+00	2.83742275e-05	1.39448689e-05	1.44293585e-05
3.3            	-2.34722947e-07	9.96871974e-01	4.56490454e-05	2.25897997e-05	2.30592456e-05
3.32           	-2.42178357e-07	9.95548694e-01	5.01107450e-05	2.48131941e-05	2.52975508e-05
3.34           	-2.50415329e-07	9.94324132e-01	4.87120099e-05	2.41055896e-05	2.46064203e-05
3.36           	-2.58468734e-07	9.92426983e-01	4.54128524e-05	2.24479575e-05	2.29648949e-05
3.38           	-2.61718604e-07	9.93234871e-01	5.06949405e-05	2.50857517e-05	2.56091889e-05
3.4            	-2.67921600e-07	9.91573132e-01	4.37891173e-05	2.16266370e-05	2.21624802e-05
3.42           	-2.74402154e-07	9.91964869e-01	4.53537754e-05	2.24024855e-05	2.29512899e-05
3.44           	-2.78105873e-07	9.91799333e-01	3.72449624e-05	1.83443753e-05	1.89005870e-05
3.46           	-2.82609226e-07	9.88413248e-01	4.30673460e-05	2.12510638e-05	2.18162822e-05
3.48           	-2.76871672e-07	9.85820561e-01	4.02607087e-05	1.98534827e-05	2.04072260e-05
3.5            	-2.79653003e-07	9.85060472e-01	4.30933748e-05	2.12670344e-05	2.18263404e-05
3.52           	-2.82917930e-07	9.83921587e-01	4.53844234e-05	2.24092938e-05	2.29751296e-05
3.54           	-2.65019189e-07	9.82356485e-01	4.73103190e-05	2.33901403e-05	2.39201787e-05
3.56           	-2.71143622e-07	9.80812732e-01	3.79239941e-05	1.86908534e-05	1.92331407e-05
3.58           	-2.72318056e-07	9.78434051e-01	6.02473601e-05	2.98513620e-05	3.03959981e-05
3.6            	-2.65206923e-07	9.76415903e-01	3.58807082e-05	1.76751472e-05	1.82055610e-05
3.62           	-2.53384169e-07	9.75448608e-01	7.66542203e-05	3.80737260e-05	3.85804943e-05
3.64           	-2.42701908e-07	9.73485480e-01	7.45635736e-05	3.70390849e-05	3.75244887e-05
3.66           	-2.33322768e-07	9.71601580e-01	6.11834624e-05	3.03584084e-05	3.08250540e-05
3.68           	-2.24824874e-07	9.71936042e-01	6.39316276e-05	3.17409889e-05	3.21906386e-05
3.7            	-2.16981323e-07	9.69026066e-01	6.76922310e-05	3.36291342e-05	3.40630968e-05
3.72           	-2.11283414e-07	9.66555002e-01	6.47651367e-05	3.21712849e-05	3.25938518e-05
3.74           	-2.05213444e-07	9.63441385e-01	7.46771660e-05	3.71333696e-05	3.75437964e-05
3.76           	-2.02432475e-07	9.62014616e-01	7.98043424e-05	3.96997387e-05	4.01046037e-05
3.78           	-2.02661594e-07	9.60535758e-01	8.23529743e-05	4.09738256e-05	4.13791488e-05
3.8            	-2.29438994e-07	9.58913320e-01	8.78845058e-05	4.37128139e-05	4.41716919e-05
3.82           	-2.44521260e-07	9.57921375e-01	9.02651552e-05	4.48880563e-05	4.53770989e-05
3.84           	-2.29715664e-07	9.55631408e-01	7.29233729e-05	3.62319708e-05	3.66914021e-05
3.86           	-2.22496723e-07	9.52410044e-01	7.65749787e-05	3.80649926e-05	3.85099861e-05
3.88           	-2.20023607e-07	9.50246778e-01	9.07984385e-05	4.51791957e-05	4.56192429e-05
3.9            	-2.21784488e-07	9.48642017e-01	8.54770918e-05	4.25167614e-05	4.29603304e-05
3.92           	-2.25862045e-07	9.47101995e-01	9.71030339e-05	4.83256549e-05	4.87773790e-05
3.94           	-2.29005334e-07	9.44104731e-01	8.74439828e-05	4.34929861e-05	4.39509967e-05
3.96           	-2.32744022e-07	9.42255188e-01	9.47131912e-05	4.71238516e-05	4.75893396e-05
3.98           	-2.36446575e-07	9.40062863e-01	8.43732743e-05	4.19501906e-05	4.24230837e-05
4              	-2.38496292e-07	9.36126986e-01	9.36016457e-05	4.65623265e-05	4.70393191e-05
4.02           	-2.41101454e-07	9.34943436e-01	9.45509228e-05	4.70343599e-05	4.75165628e-05
4.04           	-2.43749520e-07	9.33704861e-01	1.06385801e-04	5.29491512e-05	5.34366502e-05
4.06           	-2.46408350e-07	9.33685503e-01	1.23415184e-04	6.14611836e-05	6.19540003e-05
4.08           	-2.48837531e-07	9.31756015e-01	6.54887069e-05	3.24955159e-05	3.29931910e-05
4.1            	-2.51179408e-07	9.29405021e-01	1.03975263e-04	5.17364521e-05	5.22388109e-05
4.12           	-2.53335435e-07	9.28122346e-01	1.10801539e-04	5.51474339e-05	5.56541048e-05
4.14           	-2.55343621e-07	9.25612993e-01	7.44765821e-05	3.69829474e-05	3.74936347e-05
4.16           	-2.57371458e-07	9.23184752e-01	7.81400530e-05	3.88126550e-05	3.93273980e-05
4.18           	-2.59325558e-07	9.21034584e-01	8.40885235e-05	4.17849362e-05	4.23035873e-05
4.2            	-2.60980631e-07	9.19035905e-01	8.55262314e-05	4.25021351e-05	4.30240963e-05
4.22           	-2.61397151e-07	9.17074860e-01	8.22191393e-05	4.08481725e-05	4.13709668e-05
4.24           	-2.61210764e-07	9.14686365e-01	9.46109480e-05	4.70442632e-05	4.75666848e-05
4.26           	-2.61118764e-07	9.11417847e-01	9.96197650e-05	4.95487637e-05	5.00710013e-05
4.28           	-2.60917813e-07	9.11503846e-01	1.14194724e-04	5.68364444e-05	5.73582800e-05
4.3            	-2.60653145e-07	9.09022758e-01	7.07746516e-05	3.51266726e-05	3.56479789e-05
4.32           	-2.60525572e-07	9.06468945e-01	9.67225839e-05	4.81007664e-05	4.86218175e-05
4.34           	-2.60600910e-07	9.04118692e-01	9.55561244e-05	4.75174613e-05	4.80386631e-05
4.36           	-2.60825749e-07	9.01861572e-01	9.61280987e-05	4.78032236e-05	4.83248751e-05
4.38           	-2.61228714e-07	9.01075548e-01	1.00016114e-04	4.97468283e-05	5.02692858e-05
4.4            	-2.61770105e-07	8.99951080e-01	9.53713989e-05	4.74239294e-05	4.79474696e-05
4.42           	-2.61870219e-07	8.98391852e-01	1.00432654e-04	4.99544566e-05	5.04781970e-05
4.44           	-2.62157962e-07	8.96704346e-01	8.72841035e-05	4.33798938e-05	4.39042097e-05
4.46           	-2.62723650e-07	8.94741585e-01	1.30207296e-04	6.48409244e-05	6.53663717e-05
4.48           	-2.63157544e-07	8.92736753e-01	1.03354472e-04	5.14140783e-05	5.19403934e-05
4.5            	-2.63548397e-07	8.90795592e-01	1.03773601e-04	5.16232522e-05	5.21503490e-05
4.52           	-2.63940843e-07	8.88954427e-01	1.07298781e-04	5.33854498e-05	5.39133315e-05
4.54           	-2.64240041e-07	8.86611360e-01	1.07023944e-04	5.32477317e-05	5.37762118e-05
4.56           	-2.64553724e-07	8.84237912e-01	1.12343388e-04	5.59071404e-05	5.64362478e-05
4.58           	-2.64792338e-07	8.82155411e-01	1.05116083e-04	5.22932493e-05	5.28228340e-05
4.6            	-2.64885471e-07	8.79574122e-01	1.09479305e-04	5.44747670e-05	5.50045379e-05
4.62           	-2.64802175e-07	8.79411195e-01	1.11101087e-04	5.52857416e-05	5.58153459e-05
4.64           	-2.64563078e-07	8.77805268e-01	1.42047957e-04	7.07594153e-05	7.12885415e-05
4.66           	-2.64121235e-07	8.76111929e-01	1.06421946e-04	5.29468517e-05	5.34750942e-05
4.68           	-2.64105845e-07	8.74285658e-01	1.60683575e-04	8.00776818e-05	8.06058935e-05
4.7            	-2.63911214e-07	8.72579926e-01	9.79947696e-05	4.87334736e-05	4.92612960e-05
4.72           	-2.63849177e-07	8.70603386e-01	1.15709190e-04	5.75907459e-05	5.81184443e-05
4.74           	-2.63812843e-07	8.68568973e-01	1.10889775e-04	5.51810748e-05	5.57087004e-05
4.76           	-2.63876921e-07	8.65884602e-01	1.17981799e-04	5.87270224e-05	5.92547762e-05
4.78           	-2.63995730e-07	8.65225856e-01	1.19219660e-04	5.93458341e-05	5.98738256e-05
4.8            	-2.64146870e-07	8.63372292e-01	1.15927091e-04	5.76993986e-05	5.82276924e-05
4.82           	-2.64265097e-07	8.61474457e-01	1.19378211e-04	5.94248402e-05	5.99533704e-05
4.84           	-2.64366868e-07	8.59613961e-01	1.20574899e-04	6.00230828e-05	6.05518165e-05
4.86           	-2.64495368e-07	8.57775896e-01	1.21665806e-04	6.05684075e-05	6.10973982e-05
4.88           	-2.64634014e-07	8.55960513e-01	1.24432777e-04	6.19517547e-05	6.24810228e-05
4.9            	-2.64794647e-07	8.54277161e-01	1.33239421e-04	6.63549158e-05	6.68845051e-05
4.92           	-2.64946335e-07	8.51860170e-01	9.75576341e-05	4.85138707e-05	4.90437634e-05
4.94           	-2.65171144e-07	8.49972128e-01	9.57881808e-05	4.76289193e-05	4.81592616e-05
4.96           	-2.65559555e-07	8.47216732e-01	1.34243566e-04	6.68562232e-05	6.73873423e-05
4.98           	-2.66089391e-07	8.46334734e-01	1.40676103e-04	7.00719621e-05	7.06041409e-05
5              	-2.66683429e-07	8.44988542e-01	1.29204986e-04	6.43358094e-05	6.48691763e-05
5.02           	-2.67340912e-07	8.43159945e-01	1.26472748e-04	6.29690329e-05	6.35037147e-05
5.04           	-2.68051927e-07	8.41486752e-01	1.28232779e-04	6.38483378e-05	6.43844416e-05
5.06           	-2.68808635e-07	8.39832967e-01	1.29063175e-04	6.42627790e-05	6.48003962e-05
5.08           	-2.69637074e-07	8.38177980e-01	1.30497275e-04	6.49790003e-05	6.55182745e-05
5.1            	-2.70566992e-07	8.36576785e-01	1.37289156e-04	6.83740111e-05	6.89151450e-05
5.12           	-2.71449027e-07	8.34988576e-01	1.23766200e-04	6.16116509e-05	6.21545490e-05
5.14           	-2.72522431e-07	8.33405795e-01	1.51923665e-04	7.56893103e-05	7.62343552e-05
5.16           	-2.73548555e-07	8.31791906e-01	1.33228967e-04	6.63409350e-05	6.68880321e-05
5.18           	-2.74651312e-07	8.30249139e-01	1.39322738e-04	6.93867179e-05	6.99360205e-05
5.2            	-2.75744830e-07	8.28664063e-01	1.32633287e-04	6.60408985e-05	6.65923882e-05
5.22           	-2.76868045e-07	8.27109283e-01	1.34949281e-04	6.71977725e-05	6.77515086e-05
5.24           	-2.70716814e-07	8.25448797e-01	1.35386901e-04	6.74227337e-05	6.79641674e-05
