# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
2.12           	2.05381478e-07	8.08643814e-01	-6.65963650e-05	-3.30928010e-05	-3.35035640e-05
2.14           	1.77917883e-07	8.15454866e-01	-6.49847439e-05	-3.23144541e-05	-3.26702898e-05
2.16           	8.18792177e-08	8.27708731e-01	-4.95461571e-05	-2.46911993e-05	-2.48549578e-05
2.18           	-6.53689768e-09	8.37194672e-01	-5.87762123e-05	-2.93946430e-05	-2.93815692e-05
2.2            	-1.01098183e-07	8.46331700e-01	-3.66674460e-05	-1.84348212e-05	-1.82326248e-05
2.22           	-1.62854607e-07	8.57111692e-01	-9.50057943e-05	-4.76657517e-05	-4.73400425e-05
2.24           	-1.93193748e-07	8.69264391e-01	-6.66884901e-05	-3.35374388e-05	-3.31510513e-05
2.26           	-2.04116289e-07	8.79583142e-01	-8.31087040e-05	-4.17584683e-05	-4.13502357e-05
2.28           	-1.91247763e-07	8.86754154e-01	-7.20332211e-05	-3.62078583e-05	-3.58253628e-05
2.3            	-7.17407191e-08	8.95027369e-01	-6.77209578e-05	-3.39322196e-05	-3.37887382e-05
2.32           	4.44924516e-08	9.03596450e-01	-7.13825683e-05	-3.56467917e-05	-3.57357766e-05
2.34           	1.69135585e-07	9.13238239e-01	-7.81187631e-05	-3.88902459e-05	-3.92285171e-05
2.36           	2.95670971e-07	9.23065810e-01	-9.54173431e-05	-4.74130006e-05	-4.80043425e-05
2.38           	-6.79741960e-09	9.32371315e-01	-6.95596157e-05	-3.47866053e-05	-3.47730104e-05
2.4            	-3.11899655e-07	9.36886121e-01	-8.77567123e-05	-4.41902558e-05	-4.35664565e-05
2.42           	-4.18217854e-07	9.45122660e-01	-9.27455853e-05	-4.67910105e-05	-4.59545748e-05
2.44           	-3.71134683e-07	9.51286040e-01	-9.00431842e-05	-4.53927268e-05	-4.46504574e-05
2.46           	-1.79735698e-07	9.55562274e-01	-9.70199905e-05	-4.86897309e-05	-4.83302595e-05
2.48           	-7.84335159e-08	9.61403994e-01	-9.79859656e-05	-4.90714163e-05	-4.89145493e-05
2.5            	-1.16116846e-07	9.68928981e-01	-9.43091449e-05	-4.72706893e-05	-4.70384556e-05
2.52           	-8.55513175e-08	9.76974811e-01	-1.13939779e-04	-5.70554411e-05	-5.68843384e-05
2.54           	-6.75029161e-08	9.85362490e-01	-9.71882431e-05	-4.86616245e-05	-4.85266187e-05
2.56           	-1.08140780e-07	9.84925377e-01	-1.08182155e-04	-5.41992182e-05	-5.39829367e-05
2.58           	-1.14127718e-07	9.89293406e-01	-9.83388257e-05	-4.92835406e-05	-4.90552851e-05
2.6            	-1.00659566e-07	9.95687653e-01	-1.49595538e-04	-7.48984286e-05	-7.46971095e-05
2.62           	-8.90040765e-08	1.00035782e+00	-1.03758750e-04	-5.19683790e-05	-5.17903708e-05
