# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
3.4            	4.10956230e-08	1.68469276e+00	-3.86850005e-07	-1.52329380e-07	-2.34520626e-07
3.42           	4.25470558e-08	1.68526567e+00	-1.44090721e-07	-2.94983045e-08	-1.14592416e-07
3.44           	4.36781325e-08	1.68581402e+00	-3.94409390e-07	-1.53526563e-07	-2.40882828e-07
3.46           	4.45623968e-08	1.68613677e+00	-2.71973666e-08	3.09637135e-08	-5.81610801e-08
3.48           	4.52199049e-08	1.68643423e+00	1.13707205e-07	1.02073507e-07	1.16336977e-08
3.5            	4.56949230e-08	1.68671003e+00	9.64004440e-08	9.38951450e-08	2.50529897e-09
3.52           	4.60462894e-08	1.68684336e+00	8.86364681e-08	9.03645234e-08	-1.72805531e-09
3.54           	4.62877214e-08	1.68696109e+00	2.18962014e-07	1.55768729e-07	6.31932858e-08
3.56           	4.64564053e-08	1.68693714e+00	3.08335748e-07	2.00624279e-07	1.07711469e-07
3.58           	4.59928573e-08	1.68682579e+00	3.69101146e-07	2.30543431e-07	1.38557716e-07
3.6            	4.49164367e-08	1.68665500e+00	4.24690010e-07	2.57261442e-07	1.67428568e-07
3.62           	4.33507537e-08	1.68662160e+00	4.55308910e-07	2.71005209e-07	1.84303701e-07
3.64           	4.13514162e-08	1.68598239e+00	3.17208161e-07	1.99955497e-07	1.17252664e-07
3.66           	3.91408584e-08	1.68564018e+00	7.17649698e-07	3.97965707e-07	3.19683991e-07
3.68           	3.66710717e-08	1.68507772e+00	5.02894307e-07	2.88118225e-07	2.14776082e-07
3.7            	3.39937235e-08	1.68460717e+00	4.50686226e-07	2.59336836e-07	1.91349389e-07
3.72           	3.11536946e-08	1.68409036e+00	5.45462719e-07	3.03885054e-07	2.41577665e-07
3.74           	2.82438111e-08	1.68342776e+00	6.04786846e-07	3.30637234e-07	2.74149612e-07
3.76           	2.52473228e-08	1.68279374e+00	5.24272702e-07	2.87383674e-07	2.36889028e-07
3.78           	2.22086442e-08	1.68213329e+00	5.92393203e-07	3.18405246e-07	2.73987957e-07
3.8            	1.91328380e-08	1.68144114e+00	4.50735384e-07	2.44500530e-07	2.06234854e-07
3.82           	1.60109513e-08	1.68074687e+00	2.08120700e-07	1.20071301e-07	8.80493989e-08
3.84           	1.28659979e-08	1.68001416e+00	1.79470644e-07	1.02601320e-07	7.68693239e-08
3.86           	9.73297685e-09	1.67922332e+00	1.94940200e-07	1.07203077e-07	8.77371233e-08
3.88           	6.60628584e-09	1.67841498e+00	1.78626476e-07	9.59195239e-08	8.27069522e-08
3.9            	3.49556606e-09	1.67758795e+00	1.48720006e-07	7.78555692e-08	7.08644370e-08
3.92           	1.04942850e-09	1.67673624e+00	1.26591039e-07	6.43449478e-08	6.22460908e-08
3.94           	-6.38387321e-10	1.67585877e+00	5.17386751e-08	2.52309503e-08	2.65077249e-08
3.96           	-1.61582491e-09	1.67502005e+00	7.03140753e-08	3.35412127e-08	3.67728625e-08
3.98           	-2.05998092e-09	1.67407567e+00	3.28021835e-08	1.43411108e-08	1.84610727e-08
4              	-2.10300928e-09	1.67336305e+00	4.89369570e-08	2.23654692e-08	2.65714878e-08
4.02           	-1.91847241e-09	1.67238595e+00	-2.78531489e-08	-1.58450468e-08	-1.20081020e-08
4.04           	-1.64154073e-09	1.67162091e+00	-3.08370917e-08	-1.70600866e-08	-1.37770051e-08
4.06           	-1.28433994e-09	1.67048910e+00	-6.46050183e-09	-4.51459086e-09	-1.94591097e-09
4.08           	-9.39732605e-10	1.66942742e+00	6.95676743e-08	3.38441046e-08	3.57235698e-08
4.1            	-6.27339915e-10	1.66846572e+00	-5.77966970e-08	-2.95256884e-08	-2.82710086e-08
4.12           	-3.78640245e-10	1.66752142e+00	-8.50081497e-08	-4.28827151e-08	-4.21254346e-08
4.14           	-1.99343423e-10	1.66664475e+00	-8.18025589e-08	-4.11006229e-08	-4.07019360e-08
4.16           	-9.51091600e-11	1.66555091e+00	-9.18238408e-08	-4.60070296e-08	-4.58168113e-08
4.18           	-5.01266883e-11	1.66459209e+00	-1.60191432e-07	-8.01458427e-08	-8.00455893e-08
4.2            	-4.17477989e-11	1.66365759e+00	-6.75994589e-08	-3.38414772e-08	-3.37579816e-08
4.22           	-8.79348182e-11	1.66268885e+00	-1.75518155e-07	-8.78470124e-08	-8.76711428e-08
4.24           	-1.54121958e-10	1.66173955e+00	-1.19177907e-07	-5.97430757e-08	-5.94348318e-08
4.26           	-2.54961086e-10	1.66076570e+00	-1.15001863e-07	-5.77558924e-08	-5.72459703e-08
4.28           	-3.60881960e-10	1.65978280e+00	-1.27225054e-07	-6.39734089e-08	-6.32516450e-08
4.3            	-4.77242491e-10	1.65879908e+00	-1.23903699e-07	-6.24290920e-08	-6.14746070e-08
4.32           	-6.00784481e-10	1.65781442e+00	-1.39007068e-07	-7.01043186e-08	-6.89027496e-08
4.34           	-7.13230468e-10	1.65682908e+00	-1.03012251e-07	-5.22193561e-08	-5.07928952e-08
4.36           	-5.88283892e-10	1.65584088e+00	-6.09009919e-08	-3.10387798e-08	-2.98622121e-08
4.38           	-4.40240420e-10	1.65485064e+00	-5.03375057e-08	-2.56089933e-08	-2.47285124e-08
4.4            	-4.27196091e-10	1.65389258e+00	-1.54993275e-07	-7.79238335e-08	-7.70694413e-08
4.42           	-6.22238335e-10	1.65295845e+00	8.40028690e-07	4.19392106e-07	4.20636583e-07
4.44           	-1.30941679e-09	1.65192548e+00	-1.11641929e-06	-5.59519062e-07	-5.56900229e-07
4.46           	-2.50146076e-09	1.65093279e+00	5.18631079e-08	2.34300932e-08	2.84330147e-08
4.48           	-4.10835967e-09	1.64998662e+00	8.39196064e-07	4.15489672e-07	4.23706392e-07
4.5            	-6.21456650e-09	1.64900243e+00	-1.84134910e-07	-9.82820214e-08	-8.58528884e-08
4.52           	-8.82076738e-09	1.64799412e+00	1.26199457e-08	-2.51079455e-09	1.51307402e-08
4.54           	-1.18952984e-08	1.64708141e+00	-1.54230995e-08	-1.96068482e-08	4.18374872e-09
4.56           	-1.53970853e-08	1.64599260e+00	-1.32971696e-07	-8.18829332e-08	-5.10887626e-08
4.58           	-1.92146549e-08	1.64499130e+00	1.24028600e-07	4.27996450e-08	8.12289549e-08
4.6            	-2.33128986e-08	1.64402435e+00	1.77315552e-08	-1.44471210e-08	3.21786762e-08
4.62           	-2.76472987e-08	1.64306463e+00	-5.19843817e-08	-5.36394895e-08	1.65510784e-09
4.64           	-3.21632481e-08	1.64210439e+00	-1.83677183e-08	-4.13471073e-08	2.29793890e-08
4.66           	-3.68053358e-08	1.64114450e+00	-1.12206901e-07	-9.29087865e-08	-1.92981149e-08
4.68           	-4.15405002e-08	1.64034387e+00	-6.87259434e-08	-7.59034720e-08	7.17752853e-09
4.7            	-4.63567497e-08	1.63923456e+00	-4.35061076e-07	-2.63887288e-07	-1.71173788e-07
4.72           	-5.18996646e-08	1.63833276e+00	6.49386529e-08	-1.94303381e-08	8.43689910e-08
4.74           	-5.66474076e-08	1.63743433e+00	-2.34168293e-07	-1.73731554e-07	-6.04367391e-08
4.76           	-4.17949920e-08	1.63642485e+00	-5.77359158e-08	-7.06629499e-08	1.29270341e-08
4.78           	-1.33076263e-08	1.63546303e+00	-1.17303067e-07	-7.19591600e-08	-4.53439074e-08
4.8            	1.34924811e-08	1.63452099e+00	1.04601812e-08	1.87225717e-08	-8.26239049e-09
4.82           	3.55375401e-08	1.63358385e+00	1.03876921e-07	8.74760008e-08	1.64009207e-08
4.84           	5.23244782e-08	1.63264274e+00	1.36406769e-07	1.20527863e-07	1.58789062e-08
4.86           	6.43793269e-08	1.63170193e+00	-1.25842022e-08	5.80872258e-08	-7.06714280e-08
4.88           	7.25833608e-08	1.63075108e+00	6.18769611e-08	1.03521841e-07	-4.16448803e-08
4.9            	7.78501721e-08	1.62985235e+00	-1.75955265e-07	-1.01274604e-08	-1.65827805e-07
4.92           	8.09538782e-08	1.62895332e+00	-5.34466185e-08	5.42305690e-08	-1.07677188e-07
4.94           	8.25098349e-08	1.62802690e+00	-1.20994862e-08	7.64600918e-08	-8.85595780e-08
4.96           	8.28491928e-08	1.62709758e+00	-2.33964314e-08	7.11509771e-08	-9.45474086e-08
4.98           	8.24813088e-08	1.62617396e+00	-1.05394806e-08	7.72115685e-08	-8.77510491e-08
5              	8.16168404e-08	1.62525304e+00	-3.76887614e-08	6.27724597e-08	-1.00461221e-07
5.02           	8.04107452e-08	1.62432993e+00	-1.03056811e-07	2.88823399e-08	-1.31939151e-07
5.04           	7.89665499e-08	1.62338934e+00	-1.31891175e-07	1.30209623e-08	-1.44912138e-07
5.06           	7.74024086e-08	1.62218399e+00	-1.48000938e-07	3.40193940e-09	-1.51402878e-07
5.08           	7.58601706e-08	1.62167121e+00	-5.26955675e-08	4.95123869e-08	-1.02207954e-07
5.1            	7.43434876e-08	1.62083524e+00	-3.88290699e-07	-1.19801862e-07	-2.68488837e-07
5.12           	7.29220725e-08	1.61997061e+00	-2.52457209e-07	-5.33065318e-08	-1.99150677e-07
5.14           	7.16184665e-08	1.61920908e+00	-3.15454099e-07	-8.61085829e-08	-2.29345516e-07
5.16           	7.25581808e-08	1.61810552e+00	-2.80394166e-07	-6.76389020e-08	-2.12755264e-07
