# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 2.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#              
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
0.38           	4.52876349e-08	9.62715592e-02	-9.98118114e-06	-4.94530293e-06	-5.03587820e-06
0.4            	4.82838747e-08	1.17113200e-01	-8.90391597e-06	-4.40367411e-06	-4.50024186e-06
0.42           	5.25145517e-08	1.34521779e-01	-1.01163121e-05	-5.00564148e-06	-5.11067059e-06
0.44           	5.62166889e-08	1.49165685e-01	-7.40885004e-06	-3.64820833e-06	-3.76064171e-06
0.46           	5.79627145e-08	1.61626266e-01	-2.63611747e-05	-1.31226246e-05	-1.32385501e-05
0.48           	5.91098419e-08	1.72264630e-01	-2.74625313e-05	-1.36721558e-05	-1.37903755e-05
0.5            	5.98737906e-08	1.81474097e-01	-1.87612143e-05	-9.32073335e-06	-9.44048093e-06
0.52           	5.64217769e-08	1.89496570e-01	-2.01853318e-05	-1.00362441e-05	-1.01490877e-05
0.54           	5.00928317e-08	1.96629526e-01	-1.92860355e-05	-9.59292489e-06	-9.69311056e-06
0.56           	4.35222691e-08	2.03029933e-01	-1.95198041e-05	-9.71637977e-06	-9.80342431e-06
0.58           	3.74852401e-08	2.08859810e-01	-1.78331446e-05	-8.87908704e-06	-8.95405752e-06
0.6            	3.22574561e-08	2.14235884e-01	-1.89784759e-05	-9.45698048e-06	-9.52149539e-06
0.62           	2.75478677e-08	2.19429141e-01	-7.61937826e-06	-3.78214126e-06	-3.83723700e-06
0.64           	2.34133468e-08	2.24629088e-01	-1.12222278e-05	-5.58770056e-06	-5.63452725e-06
0.66           	1.98104684e-08	2.29669553e-01	-8.01886237e-06	-3.98962072e-06	-4.02924165e-06
0.68           	1.64390456e-08	2.34506418e-01	-8.17526660e-06	-4.07119425e-06	-4.10407234e-06
0.7            	1.33045825e-08	2.39069702e-01	-8.10754743e-06	-4.04046913e-06	-4.06707830e-06
0.72           	9.80087287e-09	2.43517035e-01	-7.27903020e-06	-3.62971423e-06	-3.64931597e-06
0.74           	5.97362057e-09	2.48003972e-01	-1.19886550e-05	-5.98835386e-06	-6.00030110e-06
0.76           	1.37875709e-09	2.52478451e-01	-6.62569679e-06	-3.31146964e-06	-3.31422715e-06
0.78           	-4.18451754e-09	2.57097041e-01	-1.48801369e-05	-7.44425296e-06	-7.43588393e-06
0.8            	-1.04177865e-08	2.59757079e-01	-1.33337348e-05	-6.67728519e-06	-6.65644961e-06
0.82           	-1.63505103e-08	2.61001857e-01	-1.25331566e-05	-6.28292881e-06	-6.25022779e-06
0.84           	-2.21902058e-08	2.61887660e-01	-1.29545672e-05	-6.49947382e-06	-6.45509341e-06
0.86           	-2.79832483e-08	2.63760020e-01	-1.31391570e-05	-6.59756173e-06	-6.54159523e-06
0.88           	-3.30080201e-08	2.65746272e-01	-1.86814174e-05	-9.37371674e-06	-9.30770070e-06
0.9            	-3.70189312e-08	2.67637081e-01	-1.71235788e-05	-8.59880833e-06	-8.52477047e-06
0.92           	-4.03681565e-08	2.70172709e-01	-6.65816347e-06	-3.36944989e-06	-3.28871358e-06
0.94           	-4.31828163e-08	2.75057890e-01	-2.44414138e-06	-1.26525351e-06	-1.17888788e-06
0.96           	-4.57937241e-08	2.78813319e-01	-1.06103369e-05	-5.35096220e-06	-5.25937475e-06
0.98           	-4.73852543e-08	2.83480855e-01	-9.26756366e-06	-4.68116708e-06	-4.58639658e-06
1              	-4.90176984e-08	2.88151384e-01	-3.89053234e-06	-1.99428387e-06	-1.89624847e-06
1.02           	-5.03882829e-08	2.92786597e-01	-7.01570742e-06	-3.55824200e-06	-3.45746543e-06
1.04           	-5.11871253e-08	2.97502142e-01	-7.75601696e-06	-3.92919560e-06	-3.82682135e-06
1.06           	-5.30640847e-08	3.02356265e-01	-1.02329671e-05	-5.16954763e-06	-5.06341946e-06
1.08           	-5.48695427e-08	3.07060310e-01	-1.38840380e-05	-6.99688855e-06	-6.88714947e-06
1.1            	-5.68470112e-08	3.11492642e-01	-1.53024486e-05	-7.70807131e-06	-7.59437729e-06
1.12           	-5.80429509e-08	3.16441702e-01	-1.67144451e-05	-8.41526551e-06	-8.29917961e-06
1.14           	-5.92900635e-08	3.20726812e-01	-1.62386754e-05	-8.17862775e-06	-8.06004763e-06
1.16           	-6.04071005e-08	3.26124445e-01	-1.34685663e-05	-6.79469027e-06	-6.67387607e-06
1.18           	-6.14427867e-08	3.31764941e-01	-1.04804509e-05	-5.30166826e-06	-5.17878268e-06
1.2            	-6.29649471e-08	3.37346395e-01	-2.00470673e-06	-1.06531831e-06	-9.39388417e-07
1.22           	-6.50824778e-08	3.42625955e-01	3.85683922e-06	1.86333713e-06	1.99350209e-06
1.24           	-6.66447945e-08	3.49726444e-01	6.08314344e-07	2.37512378e-07	3.70801967e-07
1.26           	-6.86212738e-08	3.57014287e-01	-4.21964147e-06	-2.17844201e-06	-2.04119946e-06
1.28           	-6.89189690e-08	3.66144501e-01	-1.05870540e-05	-5.36244597e-06	-5.22460804e-06
1.3            	-6.91166375e-08	3.73146736e-01	-8.07151663e-06	-4.10487495e-06	-3.96664168e-06
1.32           	-6.97735592e-08	3.76910137e-01	-6.43686588e-06	-3.28820650e-06	-3.14865938e-06
1.34           	-7.06949730e-08	3.82258886e-01	-9.24143450e-06	-4.69141222e-06	-4.55002228e-06
1.36           	-7.60225397e-08	3.88130943e-01	-1.17901235e-05	-5.97108429e-06	-5.81903921e-06
1.38           	-7.37119866e-08	3.94252847e-01	-1.05411247e-05	-5.34427433e-06	-5.19685036e-06
1.4            	-8.05357891e-08	4.00311578e-01	-8.92526671e-06	-4.54316914e-06	-4.38209756e-06
1.42           	-8.11046834e-08	4.07283113e-01	-8.71733775e-06	-4.43977356e-06	-4.27756419e-06
1.44           	-8.12342597e-08	4.15410116e-01	-3.93277391e-06	-2.04762122e-06	-1.88515270e-06
1.46           	-8.14997220e-08	4.22674273e-01	-2.47914625e-06	-1.32107284e-06	-1.15807340e-06
1.48           	-8.25079355e-08	4.28477549e-01	-3.19565373e-06	-1.68033480e-06	-1.51531893e-06
1.5            	-8.23546744e-08	4.35694741e-01	-9.84274794e-06	-5.00372865e-06	-4.83901930e-06
1.52           	-8.22283720e-08	4.43423810e-01	-2.64445890e-06	-1.40445782e-06	-1.24000108e-06
1.54           	-8.21980241e-08	4.51699186e-01	-6.22417631e-07	-3.93406840e-07	-2.29010792e-07
1.56           	-8.21443604e-08	4.61583443e-01	1.51588749e-07	-6.34998573e-09	1.57938735e-07
1.58           	-8.66660119e-08	4.68308598e-01	-2.18300273e-06	-1.17816738e-06	-1.00483535e-06
1.6            	-1.00385231e-07	4.70845914e-01	-5.04837978e-06	-2.62457512e-06	-2.42380466e-06
1.62           	-1.19479953e-07	4.78072283e-01	-9.80429667e-06	-5.02162829e-06	-4.78266838e-06
1.64           	-1.34473491e-07	4.86626841e-01	-1.55968935e-05	-7.93292022e-06	-7.66397324e-06
1.66           	-1.42964072e-07	4.95269685e-01	-2.03065888e-05	-1.02962585e-05	-1.00103303e-05
1.68           	-1.45459526e-07	5.01923260e-01	-2.98348302e-05	-1.50628746e-05	-1.47719556e-05
1.7            	-1.43317286e-07	5.10242701e-01	-5.07660671e-05	-2.55263508e-05	-2.52397163e-05
1.72           	-1.53998826e-07	5.19561835e-01	-8.91383425e-06	-4.61091595e-06	-4.30291830e-06
1.74           	-1.29020740e-07	5.29844691e-01	-5.52435464e-07	-4.05238472e-07	-1.47196992e-07
1.76           	-7.64991512e-08	5.37128056e-01	3.76671463e-05	1.87570740e-05	1.89100723e-05
1.78           	-4.16863741e-08	5.47198783e-01	-7.20741045e-06	-3.64539160e-06	-3.56201885e-06
1.8            	-3.00652425e-08	5.55354089e-01	-2.18938091e-05	-1.09769698e-05	-1.09168393e-05
1.82           	-2.21840074e-08	5.65499304e-01	-2.71587140e-05	-1.36015410e-05	-1.35571730e-05
1.84           	-1.23549183e-08	5.76166289e-01	-5.50119167e-05	-2.75183133e-05	-2.74936034e-05
1.86           	-1.39448661e-09	5.83309917e-01	-1.01944987e-05	-5.09864383e-06	-5.09585486e-06
1.88           	1.02232861e-08	5.91502570e-01	-4.29547586e-06	-2.13751464e-06	-2.15796121e-06
1.9            	2.19113200e-08	6.00711801e-01	-1.54417888e-06	-7.50178120e-07	-7.94000760e-07
1.92           	-6.45765550e-10	6.11821923e-01	-4.00029748e-06	-2.00079450e-06	-1.99950297e-06
1.94           	-4.55440349e-08	6.25841936e-01	-1.37257081e-05	-6.90839811e-06	-6.81731004e-06
1.96           	2.83434115e-08	6.28686430e-01	-3.88385915e-06	-1.91358617e-06	-1.97027299e-06
1.98           	5.40642720e-08	6.37854502e-01	4.76797890e-06	2.43805372e-06	2.32992518e-06
2              	1.95422954e-08	6.48090936e-01	1.26600724e-05	6.34957848e-06	6.31049389e-06
2.02           	-7.99761983e-09	6.58750548e-01	1.32264323e-05	6.60521854e-06	6.62121378e-06
2.04           	-4.56505987e-08	6.70173206e-01	6.18715576e-06	3.04792728e-06	3.13922848e-06
2.06           	-9.86068379e-08	6.79340959e-01	2.00010896e-06	9.01447642e-07	1.09866132e-06
2.08           	-9.69611504e-08	6.90358236e-01	4.75852249e-07	1.40964974e-07	3.34887275e-07
2.1            	-8.29635614e-08	7.01971527e-01	-2.55511638e-06	-1.36052175e-06	-1.19459463e-06
2.12           	-6.35752877e-08	7.15248090e-01	7.17978231e-07	2.95413828e-07	4.22564403e-07
2.14           	-5.47587349e-08	7.19642315e-01	8.36748645e-06	4.12898449e-06	4.23850196e-06
2.16           	-7.19794322e-08	7.28809336e-01	4.23140389e-06	2.04372251e-06	2.18768138e-06
2.18           	-1.12338866e-07	7.39631556e-01	6.91101152e-06	3.34316689e-06	3.56784462e-06
2.2            	-1.31176496e-07	7.46230318e-01	5.75081842e-06	2.74423271e-06	3.00658571e-06
2.22           	-1.49662869e-07	7.58647624e-01	1.03634366e-05	5.03205542e-06	5.33138116e-06
2.24           	-1.67541362e-07	7.66497146e-01	2.01876048e-05	9.92626102e-06	1.02613437e-05
2.26           	-1.85336016e-07	7.75110998e-01	2.44921651e-05	1.20607465e-05	1.24314186e-05
2.28           	-1.98316450e-07	7.84857131e-01	2.90399278e-05	1.43216475e-05	1.47182804e-05
2.3            	-1.93329385e-07	7.97418894e-01	3.17082092e-05	1.56607752e-05	1.60474340e-05
2.32           	-1.81045866e-07	8.06912034e-01	2.48733374e-05	1.22556228e-05	1.26177146e-05
2.34           	-1.80960859e-07	8.15646473e-01	2.20773723e-05	1.08577253e-05	1.12196470e-05
2.36           	-1.86600144e-07	8.30346517e-01	2.41420830e-05	1.18844414e-05	1.22576417e-05
2.38           	-1.97696531e-07	8.42047366e-01	1.10766080e-05	5.34060745e-06	5.73600051e-06
2.4            	-2.21176841e-07	8.49383927e-01	1.41023135e-05	6.82997993e-06	7.27233361e-06
2.42           	-2.27965111e-07	8.59002959e-01	9.48596270e-06	4.51501624e-06	4.97094646e-06
2.44           	-1.80150511e-07	8.66204760e-01	-1.19020426e-05	-6.13117183e-06	-5.77087081e-06
2.46           	-1.38701639e-07	8.74687554e-01	-1.56988385e-05	-7.98812089e-06	-7.71071761e-06
2.48           	-1.01016386e-07	8.83425750e-01	-2.86845992e-05	-1.44433160e-05	-1.42412832e-05
2.5            	-1.80893663e-07	8.92897468e-01	-2.56547781e-05	-1.30082827e-05	-1.26464954e-05
2.52           	-1.82251040e-07	9.03096732e-01	-5.65726861e-05	-2.84685941e-05	-2.81040920e-05
2.54           	-1.96443573e-07	9.04995255e-01	-4.01433493e-05	-2.02681182e-05	-1.98752311e-05
2.56           	-2.11804303e-07	9.12088579e-01	-3.23320326e-05	-1.63778206e-05	-1.59542120e-05
2.58           	-2.25244780e-07	9.16597503e-01	-3.58963267e-05	-1.81734081e-05	-1.77229186e-05
2.6            	-2.40726470e-07	9.24028082e-01	-3.62447227e-05	-1.83630878e-05	-1.78816349e-05
2.62           	-2.57989882e-07	9.29697453e-01	-3.08279979e-05	-1.56719888e-05	-1.51560091e-05
2.64           	-2.77542903e-07	9.36990260e-01	-3.86085889e-05	-1.95818374e-05	-1.90267516e-05
2.66           	-2.98655060e-07	9.44128850e-01	-4.06894133e-05	-2.06433617e-05	-2.00460516e-05
2.68           	-3.07031558e-07	9.49893513e-01	-3.35266608e-05	-1.70703619e-05	-1.64562988e-05
2.7            	-3.14873721e-07	9.55533551e-01	-3.76543823e-05	-1.91420649e-05	-1.85123174e-05
2.72           	-3.09562567e-07	9.61423926e-01	-5.55844780e-05	-2.81018016e-05	-2.74826765e-05
2.74           	-2.86775481e-07	9.61748002e-01	-5.30270936e-05	-2.68003223e-05	-2.62267713e-05
2.76           	-3.22593097e-07	9.65176509e-01	-2.12285034e-06	-1.38401827e-06	-7.38832073e-07
2.78           	-2.53089645e-07	9.71346960e-01	-7.15713323e-06	-3.83165626e-06	-3.32547697e-06
2.8            	-2.01938947e-07	9.78072701e-01	-1.05090732e-05	-5.45647552e-06	-5.05259763e-06
2.82           	-1.68769316e-07	9.82221548e-01	6.15239136e-06	2.90742637e-06	3.24496500e-06
2.84           	-1.48122763e-07	9.88892273e-01	-2.33679737e-05	-1.18321096e-05	-1.15358641e-05
2.86           	-1.37101354e-07	9.92142469e-01	-1.84651305e-05	-9.36966661e-06	-9.09546390e-06
2.88           	-1.29937247e-07	9.95326241e-01	-2.63184909e-05	-1.32891827e-05	-1.30293082e-05
2.9            	-1.27681058e-07	9.91344538e-01	-1.85587148e-05	-9.40703845e-06	-9.15167633e-06
2.92           	-1.26872201e-07	9.94818988e-01	-2.07940439e-05	-1.05238941e-05	-1.02701497e-05
2.94           	-1.27655358e-07	9.96799498e-01	-1.34973448e-05	-6.87632774e-06	-6.62101702e-06
2.96           	-1.28774346e-07	9.99586347e-01	-8.10360074e-06	-4.18057471e-06	-3.92302602e-06
2.98           	-1.30476547e-07	1.00218848e+00	-7.67190416e-06	-3.96642863e-06	-3.70547553e-06
3              	-1.32706071e-07	1.00438970e+00	-8.17131796e-06	-4.21836505e-06	-3.95295291e-06
3.02           	-1.35355306e-07	1.00605868e+00	-1.00029526e-05	-5.13683163e-06	-4.86612102e-06
3.04           	-1.38242069e-07	1.00761980e+00	-5.54738921e-06	-2.91193668e-06	-2.63545254e-06
3.06           	-1.55795910e-07	1.00502158e+00	-2.62294781e-05	-1.32705350e-05	-1.29589432e-05
3.08           	-2.85365248e-07	1.00396274e+00	-1.89809922e-05	-9.77586134e-06	-9.20513085e-06
3.1            	-3.83648096e-07	1.00484992e+00	-1.35665647e-05	-7.16693043e-06	-6.39963423e-06
3.12           	-3.83304679e-07	1.00776835e+00	-1.46821138e-05	-7.72436158e-06	-6.95775222e-06
3.14           	-3.82956346e-07	1.00819847e+00	-1.67128603e-05	-8.73938649e-06	-7.97347380e-06
3.16           	-3.82803147e-07	1.00840198e+00	-2.08590962e-05	-1.08123513e-05	-1.00467450e-05
3.18           	-3.82398283e-07	1.00850844e+00	-1.98637176e-05	-1.03142571e-05	-9.54946050e-06
3.2            	-3.81621361e-07	1.01206008e+00	-2.38066589e-05	-1.22849508e-05	-1.15217081e-05
3.22           	-3.61216780e-07	1.01433394e+00	-2.13912405e-05	-1.10568370e-05	-1.03344035e-05
3.24           	-2.93419087e-07	1.01532200e+00	-1.75629668e-05	-9.07490247e-06	-8.48806430e-06
3.26           	-2.64441539e-07	1.01181083e+00	-1.81423702e-05	-9.33562663e-06	-8.80674355e-06
3.28           	-3.26680417e-07	1.00815855e+00	-2.61270851e-05	-1.33902230e-05	-1.27368621e-05
3.3            	-2.86456550e-07	1.00868294e+00	-1.49119214e-05	-7.74241723e-06	-7.16950413e-06
3.32           	-2.92467405e-07	1.00673755e+00	-2.87573167e-05	-1.46711257e-05	-1.40861909e-05
3.34           	-3.01274299e-07	1.00584848e+00	-2.76792671e-05	-1.41409078e-05	-1.35383592e-05
3.36           	-3.10568276e-07	1.00702165e+00	-3.12153041e-05	-1.59182203e-05	-1.52970838e-05
3.38           	-3.13892841e-07	1.00649158e+00	-3.42392514e-05	-1.74335186e-05	-1.68057329e-05
3.4            	-3.21310087e-07	1.00466792e+00	-3.56015266e-05	-1.81220734e-05	-1.74794532e-05
3.42           	-3.27709929e-07	1.00139581e+00	-3.67122341e-05	-1.86838270e-05	-1.80284071e-05
3.44           	-3.33261254e-07	9.98630598e-01	-3.84727116e-05	-1.95696170e-05	-1.89030945e-05
3.46           	-3.38271218e-07	9.98414640e-01	-3.59602239e-05	-1.83183832e-05	-1.76418407e-05
3.48           	-3.43355241e-07	9.97244746e-01	-4.09614686e-05	-2.08240895e-05	-2.01373790e-05
3.5            	-3.32078087e-07	9.95677161e-01	-3.51489358e-05	-1.79065460e-05	-1.72423898e-05
3.52           	-3.36643857e-07	9.94078457e-01	-3.87787159e-05	-1.97260018e-05	-1.90527141e-05
3.54           	-3.40028042e-07	9.91388577e-01	-2.82525051e-05	-1.44662806e-05	-1.37862245e-05
3.56           	-3.42187886e-07	9.88562680e-01	-3.70082128e-05	-1.88462943e-05	-1.81619185e-05
3.58           	-3.42891899e-07	9.86951043e-01	-2.89123666e-05	-1.47990752e-05	-1.41132914e-05
3.6            	-3.08679845e-07	9.85878055e-01	-4.42755620e-05	-2.24464608e-05	-2.18291012e-05
3.62           	-2.76402035e-07	9.83615484e-01	-3.30842642e-05	-1.68185342e-05	-1.62657301e-05
3.64           	-2.84238003e-07	9.83483445e-01	-2.90088035e-05	-1.47886398e-05	-1.42201638e-05
3.66           	-2.69027543e-07	9.82556241e-01	-3.01209255e-05	-1.53294903e-05	-1.47914352e-05
3.68           	-2.55664288e-07	9.80399484e-01	-2.03354859e-05	-1.04234072e-05	-9.91207865e-06
3.7            	-2.42986762e-07	9.77951097e-01	-2.34525820e-05	-1.19692778e-05	-1.14833043e-05
3.72           	-2.31086262e-07	9.75414311e-01	-1.57777398e-05	-8.11995617e-06	-7.65778365e-06
3.74           	-2.20291666e-07	9.75677938e-01	-1.26155486e-05	-6.52806597e-06	-6.08748264e-06
3.76           	-2.13883461e-07	9.74677716e-01	-2.21094706e-05	-1.12686188e-05	-1.08408518e-05
3.78           	-2.11846155e-07	9.72252866e-01	-9.63647470e-06	-5.03008350e-06	-4.60639119e-06
3.8            	-2.15038814e-07	9.68272912e-01	-1.87030941e-05	-9.56658588e-06	-9.13650825e-06
3.82           	-2.71454558e-07	9.64625103e-01	-8.53594670e-06	-4.53942791e-06	-3.99651879e-06
3.84           	-2.63700991e-07	9.62677589e-01	-1.10661660e-05	-5.79678399e-06	-5.26938201e-06
3.86           	-2.44650641e-07	9.60232350e-01	-1.45035363e-05	-7.49641879e-06	-7.00711751e-06
3.88           	-2.34246078e-07	9.57928125e-01	-1.66247211e-05	-8.54660665e-06	-8.07811450e-06
3.9            	-2.32937360e-07	9.54262862e-01	-6.53332893e-06	-3.49960182e-06	-3.03372710e-06
3.92           	-2.35964388e-07	9.51702749e-01	-1.00478284e-05	-5.25987858e-06	-4.78794981e-06
3.94           	-2.40898519e-07	9.51556069e-01	-1.19571305e-05	-6.21946377e-06	-5.73766674e-06
3.96           	-2.47038429e-07	9.49496897e-01	-1.87693755e-05	-9.63172618e-06	-9.13764932e-06
3.98           	-2.53148250e-07	9.47401620e-01	-1.56411912e-05	-8.07374386e-06	-7.56744736e-06
4              	-2.58814688e-07	9.44390981e-01	-1.49086074e-05	-7.71311836e-06	-7.19548899e-06
4.02           	-2.63834579e-07	9.43681737e-01	-1.18462649e-05	-6.18696701e-06	-5.65929785e-06
4.04           	-2.68196165e-07	9.42493506e-01	-1.94609517e-05	-9.99867201e-06	-9.46227968e-06
4.06           	-2.71905803e-07	9.40991757e-01	-1.44980008e-05	-7.52090621e-06	-6.97709461e-06
4.08           	-2.74938465e-07	9.40053644e-01	-1.86648821e-05	-9.60737952e-06	-9.05750259e-06
4.1            	-2.77375347e-07	9.38280517e-01	-2.16794138e-05	-1.11170822e-05	-1.05623316e-05
4.12           	-2.79260438e-07	9.35257628e-01	-2.24159254e-05	-1.14872231e-05	-1.09287022e-05
4.14           	-2.79476717e-07	9.32656648e-01	-2.23969799e-05	-1.14779666e-05	-1.09190132e-05
4.16           	-2.79210032e-07	9.29960267e-01	-2.00829271e-05	-1.03206736e-05	-9.76225352e-06
4.18           	-2.78720449e-07	9.27843374e-01	-1.66750171e-05	-8.61622899e-06	-8.05878810e-06
4.2            	-2.78072556e-07	9.25867124e-01	-1.75653777e-05	-9.06076139e-06	-8.50461628e-06
4.22           	-2.77459466e-07	9.23302220e-01	-2.02760167e-05	-1.04154678e-05	-9.86054890e-06
4.24           	-2.77103632e-07	9.22655764e-01	-1.28826569e-05	-6.71843208e-06	-6.16422482e-06
4.26           	-2.77190276e-07	9.19701082e-01	-2.50635694e-05	-1.28089750e-05	-1.22545944e-05
4.28           	-2.77350318e-07	9.18029790e-01	-1.71041501e-05	-8.82942536e-06	-8.27472473e-06
4.3            	-2.78231764e-07	9.16015881e-01	-2.36021518e-05	-1.20793077e-05	-1.15228442e-05
4.32           	-2.79085888e-07	9.13827364e-01	-2.15543428e-05	-1.10562573e-05	-1.04980855e-05
4.34           	-2.80034187e-07	9.12128845e-01	-2.23410593e-05	-1.14505638e-05	-1.08904955e-05
4.36           	-2.81081658e-07	9.10761837e-01	-2.24104377e-05	-1.14863005e-05	-1.09241372e-05
4.38           	-2.82429169e-07	9.08812931e-01	-8.43276637e-07	-7.04067488e-07	-1.39209150e-07
4.4            	-2.83340988e-07	9.06761097e-01	-4.43681592e-05	-2.24674206e-05	-2.19007386e-05
4.42           	-2.84604847e-07	9.04781553e-01	-3.01003922e-06	-1.78962446e-06	-1.22041476e-06
4.44           	-2.85621607e-07	9.03267457e-01	-3.02760471e-05	-1.54236452e-05	-1.48524020e-05
4.46           	-2.86771891e-07	9.00731236e-01	-9.37669781e-06	-4.97512079e-06	-4.40157701e-06
4.48           	-2.87496967e-07	8.98684311e-01	-3.26933505e-05	-1.66341722e-05	-1.60591783e-05
4.5            	-2.88047888e-07	8.97039930e-01	-2.33173728e-05	-1.19467343e-05	-1.13706385e-05
4.52           	-2.88510056e-07	8.94959160e-01	-1.76368940e-05	-9.10695706e-06	-8.52993695e-06
4.54           	-2.88838676e-07	8.92604678e-01	-1.79846860e-05	-9.28118168e-06	-8.70350433e-06
4.56           	-2.88740570e-07	8.89491950e-01	-1.97822914e-05	-1.01798863e-05	-9.60240513e-06
4.58           	-2.88758327e-07	8.89247159e-01	-1.16610639e-05	-6.11929030e-06	-5.54177364e-06
4.6            	-2.88848095e-07	8.87773471e-01	-2.55561212e-05	-1.30669087e-05	-1.24892125e-05
4.62           	-2.88941602e-07	8.85888573e-01	-2.94594296e-05	-1.50186564e-05	-1.44407732e-05
4.64           	-2.89111947e-07	8.84018111e-01	-1.44532115e-05	-7.51571768e-06	-6.93749379e-06
4.66           	-2.89306556e-07	8.81857334e-01	-2.05321147e-05	-1.05553639e-05	-9.97675079e-06
4.68           	-2.89591600e-07	8.79758381e-01	-2.28808734e-05	-1.17300283e-05	-1.11508451e-05
4.7            	-2.89928751e-07	8.77623672e-01	-2.46344232e-05	-1.26071403e-05	-1.20272828e-05
4.72           	-2.90346543e-07	8.75109489e-01	-2.50794476e-05	-1.28300703e-05	-1.22493772e-05
4.74           	-2.90824517e-07	8.74304179e-01	-2.47301375e-05	-1.26558932e-05	-1.20742442e-05
4.76           	-2.91330221e-07	8.72506479e-01	-2.95806313e-05	-1.50816459e-05	-1.44989855e-05
4.78           	-2.91869870e-07	8.70558265e-01	-2.43327759e-05	-1.24582578e-05	-1.18745181e-05
4.8            	-2.92232947e-07	8.68708337e-01	-3.41228874e-05	-1.73536766e-05	-1.67692107e-05
4.82           	-2.93192871e-07	8.66947902e-01	-1.85872959e-05	-9.58684080e-06	-9.00045506e-06
4.84           	-2.94112709e-07	8.64113669e-01	-3.53685529e-05	-1.79783892e-05	-1.73901638e-05
4.86           	-2.95096078e-07	8.61740830e-01	-2.65645897e-05	-1.35773909e-05	-1.29871988e-05
4.88           	-2.96153472e-07	8.60048246e-01	-2.59190263e-05	-1.32556666e-05	-1.26633597e-05
4.9            	-2.91150347e-07	8.58528527e-01	-2.50057240e-05	-1.27940124e-05	-1.22117117e-05
4.92           	-2.90292405e-07	8.55655196e-01	-2.60872296e-05	-1.33339072e-05	-1.27533224e-05
4.94           	-2.91733635e-07	8.55044372e-01	-2.25679419e-05	-1.15757046e-05	-1.09922373e-05
4.96           	-2.93303252e-07	8.53620344e-01	-2.85982408e-05	-1.45924236e-05	-1.40058171e-05
4.98           	-2.95043107e-07	8.51894283e-01	-2.48019384e-05	-1.26960123e-05	-1.21059261e-05
5              	-2.96893504e-07	8.50172274e-01	-2.75585566e-05	-1.40761718e-05	-1.34823848e-05
5.02           	-2.98871559e-07	8.48455487e-01	-2.75701186e-05	-1.40839309e-05	-1.34861877e-05
5.04           	-3.00981263e-07	8.46772516e-01	-2.75725330e-05	-1.40872478e-05	-1.34852852e-05
